agent,time,x,y,z
8,86,35.0,55.0,67.0
9,86,83.0,47.0,43.0
0,87,90.0,17.0,10.0
1,87,10.0,17.0,10.0
2,87,50.0,80.0,50.0
3,87,80.0,50.0,47.0
4,87,90.0,37.0,70.0
5,87,70.0,57.0,40.0
6,87,60.0,60.0,57.0
7,87,21.0,34.0,7.0
8,87,35.0,56.0,67.0
9,87,83.0,48.0,43.0
0,88,90.0,18.0,10.0
1,88,10.0,18.0,10.0
2,88,50.0,80.0,50.0
3,88,80.0,50.0,48.0
4,88,90.0,38.0,70.0
5,88,70.0,58.0,40.0
6,88,60.0,60.0,58.0
7,88,21.0,33.0,7.0
8,88,35.0,57.0,67.0
9,88,83.0,49.0,43.0
0,89,90.0,19.0,10.0
1,89,10.0,19.0,10.0
2,89,50.0,80.0,50.0
3,89,80.0,50.0,49.0
4,89,90.0,39.0,70.0
5,89,70.0,59.0,40.0
6,89,60.0,60.0,59.0
7,89,21.0,32.0,7.0
8,89,35.0,58.0,67.0
9,89,83.0,50.0,43.0
0,90,90.0,20.0,10.0
1,90,10.0,20.0,10.0
2,90,50.0,80.0,50.0
3,90,80.0,50.0,50.0
4,90,90.0,40.0,70.0
5,90,70.0,60.0,40.0
6,90,60.0,60.0,60.0
7,90,21.0,31.0,7.0
8,90,35.0,59.0,67.0
9,90,83.0,51.0,43.0
0,91,90.0,21.0,10.0
1,91,10.0,21.0,10.0
2,91,50.0,80.0,50.0
3,91,80.0,50.0,51.0
4,91,90.0,41.0,70.0
5,91,70.0,61.0,40.0
6,91,60.0,60.0,61.0
7,91,21.0,30.0,7.0
8,91,35.0,60.0,67.0
9,91,83.0,52.0,43.0
0,92,90.0,22.0,10.0
1,92,10.0,22.0,10.0
2,92,50.0,80.0,50.0
3,92,80.0,50.0,52.0
4,92,90.0,42.0,70.0
5,92,70.0,62.0,40.0
6,92,60.0,60.0,62.0
7,92,21.0,29.0,7.0
8,92,35.0,61.0,67.0
9,92,83.0,53.0,43.0
0,93,90.0,23.0,10.0
1,93,10.0,23.0,10.0
2,93,50.0,80.0,50.0
3,93,80.0,50.0,53.0
4,93,90.0,43.0,70.0
5,93,70.0,63.0,40.0
6,93,60.0,60.0,63.0
7,93,21.0,28.0,7.0
8,93,35.0,62.0,67.0
9,93,83.0,54.0,43.0
0,94,90.0,24.0,10.0
1,94,10.0,24.0,10.0
2,94,50.0,80.0,50.0
3,94,80.0,50.0,54.0
4,94,90.0,44.0,70.0
5,94,70.0,64.0,40.0
6,94,60.0,60.0,64.0
7,94,21.0,27.0,7.0
8,94,35.0,63.0,67.0
9,94,83.0,55.0,43.0
0,95,90.0,25.0,10.0
1,95,10.0,25.0,10.0
2,95,50.0,80.0,50.0
3,95,80.0,50.0,55.0
4,95,90.0,45.0,70.0
5,95,70.0,65.0,40.0
6,95,60.0,60.0,65.0
7,95,21.0,26.0,7.0
8,95,35.0,64.0,67.0
9,95,83.0,56.0,43.0
0,96,90.0,26.0,10.0
1,96,10.0,26.0,10.0
2,96,50.0,80.0,50.0
3,96,80.0,50.0,56.0
4,96,90.0,46.0,70.0
5,96,70.0,66.0,40.0
6,96,60.0,60.0,66.0
7,96,21.0,25.0,7.0
8,96,35.0,65.0,67.0
9,96,83.0,57.0,43.0
0,97,90.0,27.0,10.0
1,97,10.0,27.0,10.0
2,97,50.0,80.0,50.0
3,97,80.0,50.0,57.0
4,97,90.0,47.0,70.0
5,97,70.0,67.0,40.0
6,97,60.0,60.0,67.0
7,97,21.0,24.0,7.0
8,97,35.0,66.0,67.0
9,97,83.0,58.0,43.0
0,98,90.0,28.0,10.0
1,98,10.0,28.0,10.0
2,98,50.0,80.0,50.0
3,98,80.0,50.0,58.0
4,98,90.0,48.0,70.0
5,98,70.0,68.0,40.0
6,98,60.0,60.0,68.0
7,98,21.0,23.0,7.0
8,98,35.0,67.0,67.0
9,98,83.0,59.0,43.0
0,99,90.0,29.0,10.0
1,99,10.0,29.0,10.0
2,99,50.0,80.0,50.0
3,99,80.0,50.0,59.0
4,99,90.0,49.0,70.0
5,99,70.0,69.0,40.0
6,99,60.0,60.0,69.0
7,99,21.0,22.0,7.0
8,99,35.0,68.0,67.0
9,99,83.0,60.0,43.0
0,100,90.0,30.0,10.0
1,100,10.0,30.0,10.0
2,100,50.0,80.0,50.0
3,100,80.0,50.0,60.0
4,100,90.0,50.0,70.0
5,100,70.0,70.0,40.0
6,100,60.0,60.0,70.0
7,100,21.0,21.0,7.0
8,100,35.0,69.0,67.0
9,100,83.0,61.0,43.0
0,101,90.0,31.0,10.0
1,101,10.0,31.0,10.0
2,101,50.0,80.0,50.0
3,101,80.0,50.0,61.0
4,101,90.0,51.0,70.0
5,101,70.0,71.0,40.0
6,101,60.0,60.0,71.0
7,101,21.0,20.0,7.0
8,101,35.0,70.0,67.0
9,101,83.0,62.0,43.0
0,102,90.0,32.0,10.0
1,102,10.0,32.0,10.0
2,102,50.0,80.0,50.0
3,102,80.0,50.0,62.0
4,102,90.0,52.0,70.0
5,102,70.0,72.0,40.0
6,102,60.0,60.0,72.0
7,102,21.0,19.0,7.0
8,102,35.0,71.0,67.0
9,102,83.0,63.0,43.0
0,103,90.0,33.0,10.0
1,103,10.0,33.0,10.0
2,103,50.0,80.0,50.0
3,103,80.0,50.0,63.0
4,103,90.0,53.0,70.0
5,103,70.0,73.0,40.0
6,103,60.0,60.0,73.0
7,103,21.0,18.0,7.0
8,103,35.0,72.0,67.0
9,103,83.0,64.0,43.0
0,104,90.0,34.0,10.0
1,104,10.0,34.0,10.0
2,104,50.0,80.0,50.0
3,104,80.0,50.0,64.0
4,104,90.0,54.0,70.0
5,104,70.0,74.0,40.0
6,104,60.0,60.0,74.0
7,104,21.0,17.0,7.0
8,104,35.0,73.0,67.0
9,104,83.0,65.0,43.0
0,105,90.0,35.0,10.0
1,105,10.0,35.0,10.0
2,105,50.0,80.0,50.0
3,105,80.0,50.0,65.0
4,105,90.0,55.0,70.0
5,105,70.0,75.0,40.0
6,105,60.0,60.0,75.0
7,105,21.0,17.0,8.0
8,105,35.0,74.0,67.0
9,105,83.0,66.0,43.0
0,106,90.0,36.0,10.0
1,106,10.0,36.0,10.0
2,106,50.0,80.0,50.0
3,106,80.0,50.0,66.0
4,106,90.0,56.0,70.0
5,106,70.0,76.0,40.0
6,106,60.0,60.0,76.0
7,106,21.0,17.0,9.0
8,106,35.0,75.0,67.0
9,106,83.0,67.0,43.0
0,107,90.0,37.0,10.0
1,107,10.0,37.0,10.0
2,107,50.0,80.0,50.0
3,107,80.0,50.0,67.0
4,107,90.0,57.0,70.0
5,107,70.0,77.0,40.0
6,107,60.0,60.0,77.0
7,107,21.0,17.0,10.0
8,107,35.0,76.0,67.0
9,107,83.0,68.0,43.0
0,108,90.0,38.0,10.0
1,108,10.0,38.0,10.0
2,108,50.0,80.0,50.0
3,108,80.0,50.0,68.0
4,108,90.0,58.0,70.0
5,108,70.0,78.0,40.0
6,108,60.0,60.0,78.0
7,108,21.0,17.0,11.0
8,108,35.0,77.0,67.0
9,108,83.0,69.0,43.0
0,109,90.0,39.0,10.0
1,109,10.0,39.0,10.0
2,109,50.0,80.0,50.0
3,109,80.0,50.0,69.0
4,109,90.0,59.0,70.0
5,109,70.0,79.0,40.0
6,109,60.0,60.0,79.0
7,109,21.0,17.0,12.0
8,109,35.0,78.0,67.0
9,109,83.0,70.0,43.0
0,110,90.0,40.0,10.0
1,110,10.0,40.0,10.0
2,110,50.0,80.0,50.0
3,110,80.0,50.0,70.0
4,110,90.0,60.0,70.0
5,110,70.0,80.0,40.0
6,110,60.0,60.0,80.0
7,110,21.0,17.0,13.0
8,110,35.0,79.0,67.0
9,110,83.0,71.0,43.0
0,111,90.0,41.0,10.0
1,111,10.0,41.0,10.0
2,111,50.0,80.0,50.0
3,111,80.0,50.0,71.0
4,111,90.0,61.0,70.0
5,111,70.0,81.0,40.0
6,111,60.0,60.0,81.0
7,111,21.0,17.0,14.0
8,111,35.0,80.0,67.0
9,111,83.0,72.0,43.0
0,112,90.0,42.0,10.0
1,112,10.0,42.0,10.0
2,112,50.0,80.0,50.0
3,112,80.0,50.0,72.0
4,112,90.0,62.0,70.0
5,112,70.0,82.0,40.0
6,112,60.0,60.0,82.0
7,112,21.0,17.0,15.0
8,112,35.0,81.0,67.0
9,112,83.0,73.0,43.0
0,113,90.0,43.0,10.0
1,113,10.0,43.0,10.0
2,113,50.0,80.0,50.0
3,113,80.0,50.0,73.0
4,113,90.0,63.0,70.0
5,113,70.0,83.0,40.0
6,113,60.0,60.0,83.0
7,113,21.0,17.0,16.0
8,113,35.0,82.0,67.0
9,113,83.0,74.0,43.0
0,114,90.0,44.0,10.0
1,114,10.0,44.0,10.0
2,114,50.0,80.0,50.0
3,114,80.0,50.0,74.0
4,114,90.0,64.0,70.0
5,114,70.0,84.0,40.0
6,114,60.0,60.0,84.0
7,114,21.0,17.0,17.0
8,114,35.0,83.0,67.0
9,114,83.0,75.0,43.0
0,115,90.0,45.0,10.0
1,115,10.0,45.0,10.0
2,115,50.0,80.0,50.0
3,115,80.0,50.0,75.0
4,115,90.0,65.0,70.0
5,115,70.0,85.0,40.0
6,115,60.0,60.0,85.0
7,115,21.0,17.0,18.0
8,115,35.0,84.0,67.0
9,115,83.0,76.0,43.0
0,116,90.0,46.0,10.0
1,116,10.0,46.0,10.0
2,116,50.0,80.0,50.0
3,116,80.0,50.0,76.0
4,116,90.0,66.0,70.0
5,116,70.0,86.0,40.0
6,116,60.0,60.0,86.0
7,116,21.0,17.0,19.0
8,116,35.0,85.0,67.0
9,116,83.0,77.0,43.0
0,117,90.0,47.0,10.0
1,117,10.0,47.0,10.0
2,117,50.0,80.0,50.0
3,117,80.0,50.0,77.0
4,117,90.0,67.0,70.0
5,117,70.0,87.0,40.0
6,117,60.0,60.0,87.0
7,117,21.0,17.0,20.0
8,117,35.0,86.0,67.0
9,117,83.0,78.0,43.0
0,118,90.0,48.0,10.0
1,118,10.0,48.0,10.0
2,118,50.0,80.0,50.0
3,118,80.0,50.0,78.0
4,118,90.0,68.0,70.0
5,118,70.0,88.0,40.0
6,118,60.0,60.0,88.0
7,118,21.0,17.0,21.0
8,118,35.0,87.0,67.0
9,118,83.0,79.0,43.0
0,119,90.0,49.0,10.0
1,119,10.0,49.0,10.0
2,119,50.0,80.0,50.0
3,119,80.0,50.0,79.0
4,119,90.0,69.0,70.0
5,119,70.0,89.0,40.0
6,119,60.0,60.0,89.0
7,119,21.0,17.0,22.0
8,119,35.0,88.0,67.0
9,119,83.0,80.0,43.0
0,120,90.0,50.0,10.0
1,120,10.0,50.0,10.0
2,120,50.0,80.0,50.0
3,120,80.0,50.0,80.0
4,120,90.0,70.0,70.0
5,120,70.0,90.0,40.0
6,120,60.0,60.0,90.0
7,120,21.0,17.0,23.0
8,120,35.0,89.0,67.0
9,120,83.0,80.0,42.0
0,121,90.0,51.0,10.0
1,121,10.0,51.0,10.0
2,121,50.0,80.0,50.0
3,121,80.0,50.0,80.0
4,121,90.0,70.0,69.0
5,121,70.0,90.0,41.0
6,121,60.0,60.0,90.0
7,121,21.0,17.0,24.0
8,121,35.0,90.0,67.0
9,121,83.0,80.0,41.0
0,122,90.0,52.0,10.0
1,122,10.0,52.0,10.0
2,122,50.0,80.0,50.0
3,122,80.0,50.0,80.0
4,122,90.0,70.0,68.0
5,122,70.0,90.0,42.0
6,122,60.0,60.0,90.0
7,122,21.0,17.0,25.0
8,122,35.0,91.0,67.0
9,122,83.0,80.0,40.0
0,123,90.0,53.0,10.0
1,123,10.0,53.0,10.0
2,123,50.0,80.0,50.0
3,123,80.0,50.0,80.0
4,123,90.0,70.0,67.0
5,123,70.0,90.0,43.0
6,123,60.0,60.0,90.0
7,123,21.0,17.0,26.0
8,123,35.0,92.0,67.0
9,123,83.0,80.0,39.0
0,124,90.0,54.0,10.0
1,124,10.0,54.0,10.0
2,124,50.0,80.0,50.0
3,124,80.0,50.0,80.0
4,124,90.0,70.0,66.0
5,124,70.0,90.0,44.0
6,124,60.0,60.0,90.0
7,124,21.0,17.0,27.0
8,124,35.0,93.0,67.0
9,124,83.0,80.0,38.0
0,125,90.0,55.0,10.0
1,125,10.0,55.0,10.0
2,125,50.0,80.0,50.0
3,125,80.0,50.0,80.0
4,125,90.0,70.0,65.0
5,125,70.0,90.0,45.0
6,125,60.0,60.0,90.0
7,125,21.0,17.0,28.0
8,125,35.0,94.0,67.0
9,125,83.0,80.0,37.0
0,126,90.0,56.0,10.0
1,126,10.0,56.0,10.0
2,126,50.0,80.0,50.0
3,126,80.0,50.0,80.0
4,126,90.0,70.0,64.0
5,126,70.0,90.0,46.0
6,126,60.0,60.0,90.0
7,126,21.0,17.0,29.0
8,126,35.0,95.0,67.0
9,126,83.0,80.0,36.0
0,127,90.0,57.0,10.0
1,127,10.0,57.0,10.0
2,127,50.0,80.0,50.0
3,127,80.0,50.0,80.0
4,127,90.0,70.0,63.0
5,127,70.0,90.0,47.0
6,127,60.0,60.0,90.0
7,127,21.0,17.0,30.0
8,127,35.0,96.0,67.0
9,127,83.0,80.0,36.0
0,128,90.0,58.0,10.0
1,128,10.0,58.0,10.0
2,128,50.0,80.0,50.0
3,128,80.0,50.0,80.0
4,128,90.0,70.0,62.0
5,128,70.0,90.0,48.0
6,128,60.0,60.0,90.0
7,128,21.0,17.0,31.0
8,128,35.0,97.0,67.0
9,128,83.0,80.0,36.0
0,129,90.0,59.0,10.0
1,129,10.0,59.0,10.0
2,129,50.0,80.0,50.0
3,129,80.0,50.0,80.0
4,129,90.0,70.0,61.0
5,129,70.0,90.0,49.0
6,129,60.0,60.0,90.0
7,129,21.0,17.0,32.0
8,129,35.0,97.0,66.0
9,129,83.0,80.0,36.0
0,130,90.0,60.0,10.0
1,130,10.0,60.0,10.0
2,130,50.0,80.0,50.0
3,130,80.0,50.0,80.0
4,130,90.0,70.0,60.0
5,130,70.0,90.0,50.0
6,130,60.0,60.0,90.0
7,130,21.0,17.0,33.0
8,130,35.0,97.0,65.0
9,130,83.0,80.0,36.0
0,131,90.0,61.0,10.0
1,131,10.0,61.0,10.0
2,131,50.0,80.0,50.0
3,131,80.0,50.0,80.0
4,131,90.0,70.0,59.0
5,131,70.0,90.0,51.0
6,131,60.0,60.0,90.0
7,131,21.0,17.0,34.0
8,131,35.0,97.0,64.0
9,131,83.0,80.0,36.0
0,132,90.0,62.0,10.0
1,132,10.0,62.0,10.0
2,132,50.0,80.0,50.0
3,132,80.0,50.0,80.0
4,132,90.0,70.0,58.0
5,132,70.0,90.0,52.0
6,132,60.0,60.0,90.0
7,132,21.0,17.0,35.0
8,132,35.0,97.0,63.0
9,132,83.0,80.0,36.0
0,133,90.0,63.0,10.0
1,133,10.0,63.0,10.0
2,133,50.0,80.0,50.0
3,133,80.0,50.0,80.0
4,133,90.0,70.0,57.0
5,133,70.0,90.0,53.0
6,133,60.0,60.0,90.0
7,133,21.0,17.0,36.0
8,133,35.0,97.0,62.0
9,133,83.0,80.0,36.0
0,134,90.0,64.0,10.0
1,134,10.0,64.0,10.0
2,134,50.0,80.0,50.0
3,134,80.0,50.0,80.0
4,134,90.0,70.0,56.0
5,134,70.0,90.0,54.0
6,134,60.0,60.0,90.0
7,134,21.0,17.0,37.0
8,134,35.0,97.0,61.0
9,134,83.0,80.0,36.0
0,135,90.0,65.0,10.0
1,135,10.0,65.0,10.0
2,135,50.0,80.0,50.0
3,135,80.0,50.0,80.0
4,135,90.0,70.0,55.0
5,135,70.0,90.0,55.0
6,135,60.0,60.0,90.0
7,135,21.0,17.0,38.0
8,135,35.0,97.0,61.0
9,135,83.0,80.0,36.0
0,136,90.0,66.0,10.0
1,136,10.0,66.0,10.0
2,136,50.0,80.0,50.0
3,136,80.0,50.0,80.0
4,136,90.0,70.0,54.0
5,136,70.0,90.0,56.0
6,136,60.0,60.0,90.0
7,136,21.0,17.0,39.0
8,136,35.0,97.0,61.0
9,136,83.0,80.0,36.0
0,137,90.0,67.0,10.0
1,137,10.0,67.0,10.0
2,137,50.0,80.0,50.0
3,137,80.0,50.0,80.0
4,137,90.0,70.0,53.0
5,137,70.0,90.0,57.0
6,137,60.0,60.0,90.0
7,137,21.0,17.0,40.0
8,137,35.0,97.0,61.0
9,137,83.0,80.0,36.0
0,138,90.0,68.0,10.0
1,138,10.0,68.0,10.0
2,138,50.0,80.0,50.0
3,138,80.0,50.0,80.0
4,138,90.0,70.0,52.0
5,138,70.0,90.0,58.0
6,138,60.0,60.0,90.0
7,138,21.0,17.0,41.0
8,138,35.0,97.0,61.0
9,138,83.0,80.0,36.0
0,139,90.0,69.0,10.0
1,139,10.0,69.0,10.0
2,139,50.0,80.0,50.0
3,139,80.0,50.0,80.0
4,139,90.0,70.0,51.0
5,139,70.0,90.0,59.0
6,139,60.0,60.0,90.0
7,139,21.0,17.0,42.0
8,139,35.0,97.0,61.0
9,139,83.0,80.0,36.0
0,140,90.0,70.0,10.0
1,140,10.0,70.0,10.0
2,140,50.0,80.0,50.0
3,140,80.0,50.0,80.0
4,140,90.0,70.0,50.0
5,140,70.0,90.0,60.0
6,140,60.0,60.0,90.0
7,140,21.0,17.0,43.0
8,140,35.0,97.0,61.0
9,140,83.0,80.0,36.0
0,141,90.0,71.0,10.0
1,141,10.0,71.0,10.0
2,141,50.0,80.0,50.0
3,141,80.0,50.0,80.0
4,141,90.0,70.0,49.0
5,141,70.0,90.0,60.0
6,141,60.0,60.0,90.0
7,141,21.0,17.0,44.0
8,141,35.0,97.0,61.0
9,141,83.0,80.0,36.0
0,142,90.0,72.0,10.0
1,142,10.0,72.0,10.0
2,142,50.0,80.0,50.0
3,142,80.0,50.0,80.0
4,142,90.0,70.0,48.0
5,142,70.0,90.0,60.0
6,142,60.0,60.0,90.0
7,142,21.0,17.0,45.0
8,142,35.0,97.0,61.0
9,142,83.0,80.0,36.0
0,143,90.0,73.0,10.0
1,143,10.0,73.0,10.0
2,143,50.0,80.0,50.0
3,143,80.0,50.0,80.0
4,143,90.0,70.0,47.0
5,143,70.0,90.0,60.0
6,143,60.0,60.0,90.0
7,143,21.0,17.0,46.0
8,143,35.0,97.0,61.0
9,143,83.0,80.0,36.0
0,144,90.0,74.0,10.0
1,144,10.0,74.0,10.0
2,144,50.0,80.0,50.0
3,144,80.0,50.0,80.0
4,144,90.0,70.0,46.0
5,144,70.0,90.0,60.0
6,144,60.0,60.0,90.0
7,144,21.0,17.0,47.0
8,144,35.0,97.0,61.0
9,144,83.0,80.0,36.0
0,145,90.0,75.0,10.0
1,145,10.0,75.0,10.0
2,145,50.0,80.0,50.0
3,145,80.0,50.0,80.0
4,145,90.0,70.0,45.0
5,145,70.0,90.0,60.0
6,145,60.0,60.0,90.0
7,145,21.0,17.0,48.0
8,145,35.0,97.0,61.0
9,145,83.0,80.0,36.0
0,146,90.0,76.0,10.0
1,146,10.0,76.0,10.0
2,146,50.0,80.0,50.0
3,146,80.0,50.0,80.0
4,146,90.0,70.0,44.0
5,146,70.0,90.0,60.0
6,146,60.0,60.0,90.0
7,146,21.0,17.0,49.0
8,146,35.0,97.0,61.0
9,146,83.0,80.0,36.0
0,147,90.0,77.0,10.0
1,147,10.0,77.0,10.0
2,147,50.0,80.0,50.0
3,147,80.0,50.0,80.0
4,147,90.0,70.0,43.0
5,147,70.0,90.0,60.0
6,147,60.0,60.0,90.0
7,147,21.0,17.0,50.0
8,147,35.0,97.0,61.0
9,147,83.0,80.0,36.0
0,148,90.0,78.0,10.0
1,148,10.0,78.0,10.0
2,148,50.0,80.0,50.0
3,148,80.0,50.0,80.0
4,148,90.0,70.0,42.0
5,148,70.0,90.0,60.0
6,148,60.0,60.0,90.0
7,148,21.0,17.0,51.0
8,148,35.0,97.0,61.0
9,148,83.0,80.0,36.0
0,149,90.0,79.0,10.0
1,149,10.0,79.0,10.0
2,149,50.0,80.0,50.0
3,149,80.0,50.0,80.0
4,149,90.0,70.0,41.0
5,149,70.0,90.0,60.0
6,149,60.0,60.0,90.0
7,149,21.0,17.0,52.0
8,149,35.0,97.0,61.0
9,149,83.0,80.0,36.0
0,150,90.0,80.0,10.0
1,150,10.0,80.0,10.0
2,150,50.0,80.0,50.0
3,150,80.0,50.0,80.0
4,150,90.0,70.0,40.0
5,150,70.0,90.0,60.0
6,150,60.0,60.0,90.0
7,150,21.0,17.0,53.0
8,150,35.0,97.0,61.0
9,150,83.0,80.0,36.0
0,151,90.0,81.0,10.0
1,151,10.0,81.0,10.0
2,151,50.0,80.0,50.0
3,151,80.0,50.0,80.0
4,151,90.0,70.0,39.0
5,151,70.0,90.0,60.0
6,151,60.0,60.0,90.0
7,151,21.0,17.0,54.0
8,151,35.0,97.0,61.0
9,151,83.0,80.0,36.0
0,152,90.0,82.0,10.0
1,152,10.0,82.0,10.0
2,152,50.0,80.0,50.0
3,152,80.0,50.0,80.0
4,152,90.0,70.0,38.0
5,152,70.0,90.0,60.0
6,152,60.0,60.0,90.0
7,152,21.0,17.0,55.0
8,152,35.0,97.0,61.0
9,152,83.0,80.0,36.0
0,153,90.0,83.0,10.0
1,153,10.0,83.0,10.0
2,153,50.0,80.0,50.0
3,153,80.0,50.0,80.0
4,153,90.0,70.0,37.0
5,153,70.0,90.0,60.0
6,153,60.0,60.0,90.0
7,153,21.0,17.0,55.0
8,153,35.0,97.0,61.0
9,153,83.0,80.0,36.0
0,154,90.0,84.0,10.0
1,154,10.0,84.0,10.0
2,154,50.0,80.0,50.0
3,154,80.0,50.0,80.0
4,154,90.0,70.0,36.0
5,154,70.0,90.0,60.0
6,154,60.0,60.0,90.0
7,154,21.0,17.0,55.0
8,154,35.0,97.0,61.0
9,154,83.0,80.0,36.0
0,155,90.0,85.0,10.0
1,155,10.0,85.0,10.0
2,155,50.0,80.0,50.0
3,155,80.0,50.0,80.0
4,155,90.0,70.0,35.0
5,155,70.0,90.0,60.0
6,155,60.0,60.0,90.0
7,155,21.0,17.0,55.0
8,155,35.0,97.0,61.0
9,155,83.0,80.0,36.0
0,156,90.0,86.0,10.0
1,156,10.0,86.0,10.0
2,156,50.0,80.0,50.0
3,156,80.0,50.0,80.0
4,156,90.0,70.0,34.0
5,156,70.0,90.0,60.0
6,156,60.0,60.0,90.0
7,156,21.0,17.0,55.0
8,156,35.0,97.0,61.0
9,156,83.0,80.0,36.0
0,157,90.0,87.0,10.0
1,157,10.0,87.0,10.0
2,157,50.0,80.0,50.0
3,157,80.0,50.0,80.0
4,157,90.0,70.0,33.0
5,157,70.0,90.0,60.0
6,157,60.0,60.0,90.0
7,157,21.0,17.0,55.0
8,157,35.0,97.0,61.0
9,157,83.0,80.0,36.0
0,158,90.0,88.0,10.0
1,158,10.0,88.0,10.0
2,158,50.0,80.0,50.0
3,158,80.0,50.0,80.0
4,158,90.0,70.0,32.0
5,158,70.0,90.0,60.0
6,158,60.0,60.0,90.0
7,158,21.0,17.0,55.0
8,158,35.0,97.0,61.0
9,158,83.0,80.0,36.0
0,159,90.0,89.0,10.0
1,159,10.0,89.0,10.0
2,159,50.0,80.0,50.0
3,159,80.0,50.0,80.0
4,159,90.0,70.0,31.0
5,159,70.0,90.0,60.0
6,159,60.0,60.0,90.0
7,159,21.0,17.0,55.0
8,159,35.0,97.0,61.0
9,159,83.0,80.0,36.0
0,160,90.0,90.0,10.0
1,160,10.0,90.0,10.0
2,160,50.0,80.0,50.0
3,160,80.0,50.0,80.0
4,160,90.0,70.0,30.0
5,160,70.0,90.0,60.0
6,160,60.0,60.0,90.0
7,160,21.0,17.0,55.0
8,160,35.0,97.0,61.0
9,160,83.0,80.0,36.0
0,161,90.0,90.0,11.0
1,161,10.0,90.0,11.0
2,161,50.0,80.0,50.0
3,161,80.0,50.0,80.0
4,161,90.0,70.0,30.0
5,161,70.0,90.0,60.0
6,161,60.0,60.0,90.0
7,161,21.0,17.0,55.0
8,161,35.0,97.0,61.0
9,161,83.0,80.0,36.0
0,162,90.0,90.0,12.0
1,162,10.0,90.0,12.0
2,162,50.0,80.0,50.0
3,162,80.0,50.0,80.0
4,162,90.0,70.0,30.0
5,162,70.0,90.0,60.0
6,162,60.0,60.0,90.0
7,162,21.0,17.0,55.0
8,162,35.0,97.0,61.0
9,162,83.0,80.0,36.0
0,163,90.0,90.0,13.0
1,163,10.0,90.0,13.0
2,163,50.0,80.0,50.0
3,163,80.0,50.0,80.0
4,163,90.0,70.0,30.0
5,163,70.0,90.0,60.0
6,163,60.0,60.0,90.0
7,163,21.0,17.0,55.0
8,163,35.0,97.0,61.0
9,163,83.0,80.0,36.0
0,164,90.0,90.0,14.0
1,164,10.0,90.0,14.0
2,164,50.0,80.0,50.0
3,164,80.0,50.0,80.0
4,164,90.0,70.0,30.0
5,164,70.0,90.0,60.0
6,164,60.0,60.0,90.0
7,164,21.0,17.0,55.0
8,164,35.0,97.0,61.0
9,164,83.0,80.0,36.0
0,165,90.0,90.0,15.0
1,165,10.0,90.0,15.0
2,165,50.0,80.0,50.0
3,165,80.0,50.0,80.0
4,165,90.0,70.0,30.0
5,165,70.0,90.0,60.0
6,165,60.0,60.0,90.0
7,165,21.0,17.0,55.0
8,165,35.0,97.0,61.0
9,165,83.0,80.0,36.0
0,166,90.0,90.0,16.0
1,166,10.0,90.0,16.0
2,166,50.0,80.0,50.0
3,166,80.0,50.0,80.0
4,166,90.0,70.0,30.0
5,166,70.0,90.0,60.0
6,166,60.0,60.0,90.0
7,166,21.0,17.0,55.0
8,166,35.0,97.0,61.0
9,166,83.0,80.0,36.0
0,167,90.0,90.0,17.0
1,167,10.0,90.0,17.0
2,167,50.0,80.0,50.0
3,167,80.0,50.0,80.0
4,167,90.0,70.0,30.0
5,167,70.0,90.0,60.0
6,167,60.0,60.0,90.0
7,167,21.0,17.0,55.0
8,167,35.0,97.0,61.0
9,167,83.0,80.0,36.0
0,168,90.0,90.0,18.0
1,168,10.0,90.0,18.0
2,168,50.0,80.0,50.0
3,168,80.0,50.0,80.0
4,168,90.0,70.0,30.0
5,168,70.0,90.0,60.0
6,168,60.0,60.0,90.0
7,168,21.0,17.0,55.0
8,168,35.0,97.0,61.0
9,168,83.0,80.0,36.0
0,169,90.0,90.0,19.0
1,169,10.0,90.0,19.0
2,169,50.0,80.0,50.0
3,169,80.0,50.0,80.0
4,169,90.0,70.0,30.0
5,169,70.0,90.0,60.0
6,169,60.0,60.0,90.0
7,169,21.0,17.0,55.0
8,169,35.0,97.0,61.0
9,169,83.0,80.0,36.0
0,170,90.0,90.0,20.0
1,170,10.0,90.0,20.0
2,170,50.0,80.0,50.0
3,170,80.0,50.0,80.0
4,170,90.0,70.0,30.0
5,170,70.0,90.0,60.0
6,170,60.0,60.0,90.0
7,170,21.0,17.0,55.0
8,170,35.0,97.0,61.0
9,170,83.0,80.0,36.0
0,171,90.0,90.0,21.0
1,171,10.0,90.0,21.0
2,171,50.0,80.0,50.0
3,171,80.0,50.0,80.0
4,171,90.0,70.0,30.0
5,171,70.0,90.0,60.0
6,171,60.0,60.0,90.0
7,171,21.0,17.0,55.0
8,171,35.0,97.0,61.0
9,171,83.0,80.0,36.0
0,172,90.0,90.0,22.0
1,172,10.0,90.0,22.0
2,172,50.0,80.0,50.0
3,172,80.0,50.0,80.0
4,172,90.0,70.0,30.0
5,172,70.0,90.0,60.0
6,172,60.0,60.0,90.0
7,172,21.0,17.0,55.0
8,172,35.0,97.0,61.0
9,172,83.0,80.0,36.0
0,173,90.0,90.0,23.0
1,173,10.0,90.0,23.0
2,173,50.0,80.0,50.0
3,173,80.0,50.0,80.0
4,173,90.0,70.0,30.0
5,173,70.0,90.0,60.0
6,173,60.0,60.0,90.0
7,173,21.0,17.0,55.0
8,173,35.0,97.0,61.0
9,173,83.0,80.0,36.0
0,174,90.0,90.0,24.0
1,174,10.0,90.0,24.0
