agent,time,x,y,z
0,89.8,90.0,19.8,10.0
0,90.0,90.0,20.0,10.0
0,90.2,90.0,20.2,10.0
0,90.4,90.0,20.4,10.0
0,90.6,90.0,20.6,10.0
0,90.8,90.0,20.8,10.0
0,91.0,90.0,21.0,10.0
0,91.2,90.0,21.2,10.0
0,91.4,90.0,21.4,10.0
0,91.6,90.0,21.6,10.0
0,91.8,90.0,21.8,10.0
0,92.0,90.0,22.0,10.0
0,92.2,90.0,22.2,10.0
0,92.4,90.0,22.4,10.0
0,92.6,90.0,22.6,10.0
0,92.8,90.0,22.8,10.0
0,93.0,90.0,23.0,10.0
0,93.2,90.0,23.2,10.0
0,93.4,90.0,23.4,10.0
0,93.6,90.0,23.6,10.0
0,93.8,90.0,23.8,10.0
0,94.0,90.0,24.0,10.0
0,94.2,90.0,24.2,10.0
0,94.4,90.0,24.4,10.0
0,94.6,90.0,24.6,10.0
0,94.8,90.0,24.8,10.0
0,95.0,90.0,25.0,10.0
0,95.2,90.0,25.2,10.0
0,95.4,90.0,25.4,10.0
0,95.6,90.0,25.6,10.0
0,95.8,90.0,25.8,10.0
0,96.0,90.0,26.0,10.0
0,96.2,90.0,26.2,10.0
0,96.4,90.0,26.4,10.0
0,96.6,90.0,26.6,10.0
0,96.8,90.0,26.8,10.0
0,97.0,90.0,27.0,10.0
0,97.2,90.0,27.2,10.0
0,97.4,90.0,27.4,10.0
0,97.6,90.0,27.6,10.0
0,97.8,90.0,27.8,10.0
0,98.0,90.0,28.0,10.0
0,98.2,90.0,28.2,10.0
0,98.4,90.0,28.4,10.0
0,98.6,90.0,28.6,10.0
0,98.8,90.0,28.8,10.0
0,99.0,90.0,29.0,10.0
0,99.2,90.0,29.2,10.0
0,99.4,90.0,29.4,10.0
0,99.6,90.0,29.6,10.0
0,99.8,90.0,29.8,10.0
0,100.0,90.0,30.0,10.0
0,100.2,90.0,30.2,10.0
0,100.4,90.0,30.4,10.0
0,100.6,90.0,30.6,10.0
0,100.8,90.0,30.8,10.0
0,101.0,90.0,31.0,10.0
0,101.2,90.0,31.2,10.0
0,101.4,90.0,31.4,10.0
0,101.6,90.0,31.6,10.0
0,101.8,90.0,31.8,10.0
0,102.0,90.0,32.0,10.0
0,102.2,90.0,32.2,10.0
0,102.4,90.0,32.4,10.0
0,102.6,90.0,32.6,10.0
0,102.8,90.0,32.8,10.0
0,103.0,90.0,33.0,10.0
