replan_iter,agent,time,x,y,z,original_x,original_y,original_z,attractive_force_x,attractive_force_y,attractive_force_z,repulsive_force_x,repulsive_force_y,repulsive_force_z,total_force_x,total_force_y,total_force_z,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
1,2,1.0,10.0,10.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1.0,18.15,0.0,0.15,18.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.7071067811865476,0.0,0.7071067811865476,0.21213203435596323
1,0,1.2,0.96,0.11999999999999998,0.11999999999999998,1.2,0.0,0.0,-0.8,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,-0.8,0.39999999999999997,0.39999999999999997,0.9797958971132712,0.0,0.9797958971132712,0.29393876913398137
1,1,1.2,0.96,18.88,0.11999999999999998,1.2,19.0,0.0,-0.8,-0.3999999999999986,0.39999999999999997,0.0,0.0,0.0,-0.8,-0.3999999999999986,0.39999999999999997,0.9797958971132706,0.0,0.9797958971132706,0.29393876913398176
1,2,1.2,10.0,10.0,1.2,10.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1.2,17.98,0.0,0.17999999999999988,17.8,0.0,0.0,0.5999999999999979,0.0,0.5999999999999996,0.0,0.0,0.0,0.5999999999999979,0.0,0.5999999999999996,0.8485281374238554,0.0,0.8485281374238554,0.2545584412271568
1,0,1.4,1.1199999999999999,0.13999999999999999,0.13999999999999999,1.4,0.0,0.0,-0.9333333333333333,0.4666666666666666,0.4666666666666666,0.0,0.0,0.0,-0.9333333333333333,0.4666666666666666,0.4666666666666666,1.1430952132988164,0.0,1.1430952132988164,0.34292856398964494
1,1,1.4,1.1199999999999999,18.86,0.13999999999999999,1.4,19.0,0.0,-0.9333333333333335,-0.466666666666665,0.4666666666666666,0.0,0.0,0.0,-0.9333333333333335,-0.466666666666665,0.4666666666666666,1.143095213298816,0.0,1.143095213298816,0.34292856398964516
1,2,1.4,10.0,10.0,1.4,10.0,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1.4,17.810000000000002,0.0,0.20999999999999977,17.6,0.0,0.0,0.6999999999999993,0.0,0.6999999999999993,0.0,0.0,0.0,0.6999999999999993,0.0,0.6999999999999993,0.9899494936611655,0.0,0.9899494936611655,0.2969848480983504
1,0,1.6,1.28,0.16,0.16,1.6,0.0,0.0,-1.0666666666666669,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0,-1.0666666666666669,0.5333333333333333,0.5333333333333333,1.306394529484362,0.0,1.306394529484362,0.39191835884530857
1,1,1.6,1.28,18.84,0.16,1.6,19.0,0.0,-1.0666666666666669,-0.533333333333335,0.5333333333333333,0.0,0.0,0.0,-1.0666666666666669,-0.533333333333335,0.5333333333333333,1.3063945294843626,0.0,1.3063945294843626,0.3919183588453086
1,2,1.6,10.0,10.0,1.6,10.0,10.0,1.6,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0
1,3,1.6,17.64,0.0,0.24000000000000024,17.4,0.0,0.0,0.8000000000000007,0.0,0.8000000000000008,0.0,0.0,0.0,0.8000000000000007,0.0,0.8000000000000008,1.1313708498984771,0.0,1.1313708498984771,0.3394112549695444
1,0,1.8,1.44,0.18,0.18,1.8,0.0,0.0,-1.2000000000000002,0.6,0.6,0.0,0.0,0.0,-1.2000000000000002,0.6,0.6,1.469693845669907,0.0,1.469693845669907,0.44090815370097214
1,1,1.8,1.44,18.82,0.18,1.8,19.0,0.0,-1.2000000000000002,-0.6000000000000014,0.6,0.0,0.0,0.0,-1.2000000000000002,-0.6000000000000014,0.6,1.4696938456699076,0.0,1.4696938456699076,0.440908153700972
1,2,1.8,10.0,10.0,1.8,10.0,10.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1.8,17.47,0.0,0.2700000000000002,17.2,0.0,0.0,0.8999999999999986,0.0,0.9000000000000006,0.0,0.0,0.0,0.8999999999999986,0.0,0.9000000000000006,1.2727922061357848,0.0,1.2727922061357848,0.3818376618407355
1,0,2.0,1.6,0.19999999999999998,0.19999999999999998,2.0,0.0,0.0,-1.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-1.3333333333333335,0.6666666666666666,0.6666666666666666,1.632993161855452,0.0,1.632993161855452,0.4898979485566355
1,1,2.0,1.6,18.8,0.19999999999999998,2.0,19.0,0.0,-1.3333333333333335,-0.6666666666666679,0.6666666666666666,0.0,0.0,0.0,-1.3333333333333335,-0.6666666666666679,0.6666666666666666,1.6329931618554527,0.0,1.6329931618554527,0.4898979485566352
1,2,2.0,10.0,10.0,2.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.0,17.3,0.0,0.3,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4142135623730951,0.0,1.4142135623730951,0.424264068711929
1,0,2.2,1.7600000000000002,0.22,0.22,2.2,0.0,0.0,-1.4666666666666668,0.7333333333333334,0.7333333333333334,0.0,0.0,0.0,-1.4666666666666668,0.7333333333333334,0.7333333333333334,1.7962924780409975,0.0,1.7962924780409975,0.5388877434122992
1,1,2.2,1.7600000000000002,18.78,0.22,2.2,19.0,0.0,-1.4666666666666668,-0.7333333333333343,0.7333333333333334,0.0,0.0,0.0,-1.4666666666666668,-0.7333333333333343,0.7333333333333334,1.796292478040998,0.0,1.796292478040998,0.5388877434122986
1,2,2.2,10.0,10.0,2.2,10.0,10.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.2,17.13,0.0,0.3299999999999999,16.8,0.0,0.0,1.0999999999999979,0.0,1.0999999999999996,0.0,0.0,0.0,1.0999999999999979,0.0,1.0999999999999996,1.5556349186104028,0.0,1.5556349186104028,0.4666904755831201
1,0,2.4,1.92,0.23999999999999996,0.23999999999999996,2.4,0.0,0.0,-1.6,0.7999999999999999,0.7999999999999999,0.0,0.0,0.0,-1.6,0.7999999999999999,0.7999999999999999,1.9595917942265424,0.0,1.9595917942265424,0.5878775382679627
1,1,2.4,1.92,18.759999999999998,0.23999999999999996,2.4,19.0,0.0,-1.6,-0.8000000000000007,0.7999999999999999,0.0,0.0,0.0,-1.6,-0.8000000000000007,0.7999999999999999,1.9595917942265428,0.0,1.9595917942265428,0.5878775382679635
1,2,2.4,10.0,10.0,2.4,10.0,10.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.4,16.96,0.0,0.35999999999999976,16.6,0.0,0.0,1.1999999999999993,0.0,1.1999999999999993,0.0,0.0,0.0,1.1999999999999993,0.0,1.1999999999999993,1.6970562748477132,0.0,1.6970562748477132,0.5091168824543136
1,0,2.6,2.08,0.25999999999999995,0.25999999999999995,2.6,0.0,0.0,-1.7333333333333334,0.8666666666666666,0.8666666666666666,0.0,0.0,0.0,-1.7333333333333334,0.8666666666666666,0.8666666666666666,2.1228911104120876,0.0,2.1228911104120876,0.6368673331236263
1,1,2.6,2.08,18.74,0.25999999999999995,2.6,19.0,0.0,-1.7333333333333334,-0.8666666666666671,0.8666666666666666,0.0,0.0,0.0,-1.7333333333333334,-0.8666666666666671,0.8666666666666666,2.122891110412088,0.0,2.122891110412088,0.636867333123627
1,2,2.6,10.0,10.0,2.6,10.0,10.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.6,16.79,0.0,0.3900000000000002,16.4,0.0,0.0,1.3000000000000007,0.0,1.3000000000000007,0.0,0.0,0.0,1.3000000000000007,0.0,1.3000000000000007,1.8384776310850246,0.0,1.8384776310850246,0.5515432893255076
1,0,2.8,2.2399999999999998,0.27999999999999997,0.27999999999999997,2.8,0.0,0.0,-1.8666666666666667,0.9333333333333332,0.9333333333333332,0.0,0.0,0.0,-1.8666666666666667,0.9333333333333332,0.9333333333333332,2.2861904265976327,0.0,2.2861904265976327,0.6858571279792899
1,1,2.8,2.2399999999999998,18.72,0.27999999999999997,2.8,19.0,0.0,-1.8666666666666667,-0.9333333333333336,0.9333333333333332,0.0,0.0,0.0,-1.8666666666666667,-0.9333333333333336,0.9333333333333332,2.2861904265976327,0.0,2.2861904265976327,0.6858571279792903
1,2,2.8,10.0,10.0,2.8,10.0,10.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2.8,16.62,0.0,0.4200000000000001,16.2,0.0,0.0,1.4000000000000021,0.0,1.4000000000000004,0.0,0.0,0.0,1.4000000000000021,0.0,1.4000000000000004,1.979898987322335,0.0,1.979898987322335,0.5939696961967013
1,0,3.0,2.4,0.3,0.3,3.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,-2.0,1.0,1.0,2.449489742783178,0.0,2.449489742783178,0.7348469228349535
1,1,3.0,2.4,18.7,0.3,3.0,19.0,0.0,-2.0,-1.0,1.0,0.0,0.0,0.0,-2.0,-1.0,1.0,2.449489742783178,0.0,2.449489742783178,0.7348469228349538
1,2,3.0,10.0,10.0,3.0,10.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3.0,16.45,0.0,0.44999999999999996,16.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,0.0,1.5,2.1213203435596424,0.0,2.1213203435596424,0.6363961030678922
1,0,3.2,2.56,0.32,0.32,3.2,0.0,0.0,-2.1333333333333337,1.0666666666666667,1.0666666666666667,0.0,0.0,0.0,-2.1333333333333337,1.0666666666666667,1.0666666666666667,2.612789058968724,0.0,2.612789058968724,0.7838367176906171
1,1,3.2,2.56,18.68,0.32,3.2,19.0,0.0,-2.1333333333333337,-1.0666666666666664,1.0666666666666667,0.0,0.0,0.0,-2.1333333333333337,-1.0666666666666664,1.0666666666666667,2.6127890589687235,0.0,2.6127890589687235,0.7838367176906172
1,2,3.2,10.0,10.0,3.2,10.0,10.0,3.2,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0
1,3,3.2,16.28,0.0,0.4799999999999998,15.8,0.0,0.0,1.6000000000000014,0.0,1.5999999999999994,0.0,0.0,0.0,1.6000000000000014,0.0,1.5999999999999994,2.2627416997969525,0.0,2.2627416997969525,0.6788225099390858
1,0,3.4,2.7199999999999998,0.33999999999999997,0.33999999999999997,3.4,0.0,0.0,-2.2666666666666666,1.1333333333333333,1.1333333333333333,0.0,0.0,0.0,-2.2666666666666666,1.1333333333333333,1.1333333333333333,2.776088375154268,0.0,2.776088375154268,0.8328265125462807
1,1,3.4,2.7199999999999998,18.66,0.33999999999999997,3.4,19.0,0.0,-2.2666666666666666,-1.1333333333333329,1.1333333333333333,0.0,0.0,0.0,-2.2666666666666666,-1.1333333333333329,1.1333333333333333,2.776088375154268,0.0,2.776088375154268,0.8328265125462806
1,2,3.4,10.0,10.0,3.4,10.0,10.0,3.4,0.0,0.0,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0
1,3,3.4,16.11,0.0,0.5100000000000001,15.6,0.0,0.0,1.700000000000001,0.0,1.7000000000000004,0.0,0.0,0.0,1.700000000000001,0.0,1.7000000000000004,2.4041630560342626,0.0,2.4041630560342626,0.7212489168102784
1,0,3.6,2.88,0.36,0.36,3.6,0.0,0.0,-2.4000000000000004,1.2,1.2,0.0,0.0,0.0,-2.4000000000000004,1.2,1.2,2.939387691339814,0.0,2.939387691339814,0.8818163074019443
1,1,3.6,2.88,18.64,0.36,3.6,19.0,0.0,-2.4000000000000004,-1.1999999999999993,1.2,0.0,0.0,0.0,-2.4000000000000004,-1.1999999999999993,1.2,2.939387691339814,0.0,2.939387691339814,0.881816307401944
1,2,3.6,10.0,10.0,3.6,10.0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3.6,15.94,0.0,0.54,15.4,0.0,0.0,1.799999999999999,0.0,1.8,0.0,0.0,0.0,1.799999999999999,0.0,1.8,2.5455844122715705,0.0,2.5455844122715705,0.7636753236814707
1,0,3.8,3.04,0.37999999999999995,0.37999999999999995,3.8,0.0,0.0,-2.533333333333333,1.2666666666666666,1.2666666666666666,0.0,0.0,0.0,-2.533333333333333,1.2666666666666666,1.2666666666666666,3.102687007525359,0.0,3.102687007525359,0.9308061022576075
1,1,3.8,3.04,18.62,0.37999999999999995,3.8,19.0,0.0,-2.533333333333333,-1.2666666666666657,1.2666666666666666,0.0,0.0,0.0,-2.533333333333333,-1.2666666666666657,1.2666666666666666,3.1026870075253585,0.0,3.1026870075253585,0.9308061022576071
1,2,3.8,10.0,10.0,3.8,10.0,10.0,3.8,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,0.0
1,3,3.8,15.77,0.0,0.5700000000000001,15.2,0.0,0.0,1.900000000000002,0.0,1.9000000000000001,0.0,0.0,0.0,1.900000000000002,0.0,1.9000000000000001,2.687005768508882,0.0,2.687005768508882,0.8061017305526644
1,0,4.0,3.2,0.39999999999999997,0.39999999999999997,4.0,0.0,0.0,-2.666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,-2.666666666666667,1.3333333333333333,1.3333333333333333,3.265986323710904,0.0,3.265986323710904,0.979795897113271
1,1,4.0,3.2,18.6,0.39999999999999997,4.0,19.0,0.0,-2.666666666666667,-1.3333333333333321,1.3333333333333333,0.0,0.0,0.0,-2.666666666666667,-1.3333333333333321,1.3333333333333333,3.2659863237109037,0.0,3.2659863237109037,0.9797958971132704
1,2,4.0,10.0,10.0,4.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4.0,15.6,0.0,0.6,15.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.8284271247461903,0.0,2.8284271247461903,0.8485281374238568
1,0,4.2,3.3600000000000003,0.42,0.42,4.2,0.0,0.0,-2.8000000000000003,1.4,1.4,0.0,0.0,0.0,-2.8000000000000003,1.4,1.4,3.4292856398964493,0.0,3.4292856398964493,1.0287856919689347
1,1,4.2,3.3600000000000003,18.580000000000002,0.42,4.2,19.0,0.0,-2.8000000000000003,-1.3999999999999986,1.4,0.0,0.0,0.0,-2.8000000000000003,-1.3999999999999986,1.4,3.429285639896449,0.0,3.429285639896449,1.028785691968934
1,2,4.2,10.0,10.0,4.2,10.0,10.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4.2,15.43,0.0,0.6299999999999999,14.8,0.0,0.0,2.099999999999998,0.0,2.0999999999999996,0.0,0.0,0.0,2.099999999999998,0.0,2.0999999999999996,2.9698484809834977,0.0,2.9698484809834977,0.8909545442950491
1,0,4.4,3.5200000000000005,0.44,0.44,4.4,0.0,0.0,-2.9333333333333336,1.4666666666666668,1.4666666666666668,0.0,0.0,0.0,-2.9333333333333336,1.4666666666666668,1.4666666666666668,3.592584956081995,0.0,3.592584956081995,1.0777754868245983
1,1,4.4,3.5200000000000005,18.56,0.44,4.4,19.0,0.0,-2.9333333333333336,-1.4666666666666686,1.4666666666666668,0.0,0.0,0.0,-2.9333333333333336,-1.4666666666666686,1.4666666666666668,3.592584956081996,0.0,3.592584956081996,1.0777754868245988
1,2,4.4,10.0,10.0,4.4,10.0,10.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4.4,15.26,0.0,0.66,14.6,0.0,0.0,2.200000000000001,0.0,2.2,0.0,0.0,0.0,2.200000000000001,0.0,2.2,3.11126983722081,0.0,3.11126983722081,0.9333809511662429
1,0,4.6,3.6799999999999997,0.45999999999999985,0.45999999999999985,4.6,0.0,0.0,-3.0666666666666664,1.533333333333333,1.533333333333333,0.0,0.0,0.0,-3.0666666666666664,1.533333333333333,1.533333333333333,3.755884272267539,0.0,3.755884272267539,1.1267652816802616
1,1,4.6,3.6799999999999997,18.54,0.45999999999999985,4.6,19.0,0.0,-3.0666666666666664,-1.5333333333333314,1.533333333333333,0.0,0.0,0.0,-3.0666666666666664,-1.5333333333333314,1.533333333333333,3.7558842722675387,0.0,3.7558842722675387,1.1267652816802622
1,2,4.6,10.0,10.0,4.6,10.0,10.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4.6,15.09,0.0,0.69,14.4,0.0,0.0,2.299999999999999,0.0,2.3,0.0,0.0,0.0,2.299999999999999,0.0,2.3,3.252691193458118,0.0,3.252691193458118,0.9758073580374352
1,0,4.8,3.84,0.4799999999999999,0.4799999999999999,4.8,0.0,0.0,-3.2,1.5999999999999999,1.5999999999999999,0.0,0.0,0.0,-3.2,1.5999999999999999,1.5999999999999999,3.919183588453085,0.0,3.919183588453085,1.1757550765359255
1,1,4.8,3.84,18.52,0.4799999999999999,4.8,19.0,0.0,-3.2,-1.6000000000000014,1.5999999999999999,0.0,0.0,0.0,-3.2,-1.6000000000000014,1.5999999999999999,3.9191835884530857,0.0,3.9191835884530857,1.1757550765359257
1,2,4.8,10.0,10.0,4.8,10.0,10.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4.8,14.919999999999998,0.0,0.7200000000000002,14.2,0.0,0.0,2.3999999999999986,0.0,2.400000000000001,0.0,0.0,0.0,2.3999999999999986,0.0,2.400000000000001,3.3941125496954276,0.0,3.3941125496954276,1.0182337649086277
1,0,5.0,4.0,0.49999999999999994,0.49999999999999994,5.0,0.0,0.0,-3.3333333333333335,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,-3.3333333333333335,1.6666666666666665,1.6666666666666665,4.08248290463863,0.0,4.08248290463863,1.224744871391589
1,1,5.0,4.0,18.5,0.49999999999999994,5.0,19.0,0.0,-3.3333333333333335,-1.6666666666666679,1.6666666666666665,0.0,0.0,0.0,-3.3333333333333335,-1.6666666666666679,1.6666666666666665,4.08248290463863,0.0,4.08248290463863,1.224744871391589
1,2,5.0,10.0,10.0,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5.0,14.75,0.0,0.75,14.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,2.5,0.0,2.5,3.5355339059327378,0.0,3.5355339059327378,1.0606601717798212
1,0,5.2,4.16,0.5199999999999999,0.5199999999999999,5.2,0.0,0.0,-3.466666666666667,1.7333333333333332,1.7333333333333332,0.0,0.0,0.0,-3.466666666666667,1.7333333333333332,1.7333333333333332,4.245782220824175,0.0,4.245782220824175,1.2737346662472526
1,1,5.2,4.16,18.48,0.5199999999999999,5.2,19.0,0.0,-3.466666666666667,-1.7333333333333343,1.7333333333333332,0.0,0.0,0.0,-3.466666666666667,-1.7333333333333343,1.7333333333333332,4.245782220824176,0.0,4.245782220824176,1.2737346662472524
1,2,5.2,10.0,10.0,5.2,10.0,10.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5.2,14.58,0.0,0.7799999999999999,13.8,0.0,0.0,2.599999999999998,0.0,2.5999999999999996,0.0,0.0,0.0,2.599999999999998,0.0,2.5999999999999996,3.676955262170045,0.0,3.676955262170045,1.1030865786510136
1,0,5.4,4.32,0.54,0.54,5.4,0.0,0.0,-3.6000000000000005,1.8,1.8,0.0,0.0,0.0,-3.6000000000000005,1.8,1.8,4.409081537009721,0.0,4.409081537009721,1.3227244611029163
1,1,5.4,4.32,18.46,0.54,5.4,19.0,0.0,-3.6000000000000005,-1.8000000000000007,1.8,0.0,0.0,0.0,-3.6000000000000005,-1.8000000000000007,1.8,4.409081537009721,0.0,4.409081537009721,1.3227244611029159
1,2,5.4,10.0,10.0,5.4,10.0,10.0,5.4,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,0.0
1,3,5.4,14.41,0.0,0.8100000000000002,13.6,0.0,0.0,2.700000000000001,0.0,2.7000000000000006,0.0,0.0,0.0,2.700000000000001,0.0,2.7000000000000006,3.818376618407358,0.0,3.818376618407358,1.1455129855222075
1,0,5.6,4.4799999999999995,0.5599999999999999,0.5599999999999999,5.6,0.0,0.0,-3.7333333333333334,1.8666666666666665,1.8666666666666665,0.0,0.0,0.0,-3.7333333333333334,1.8666666666666665,1.8666666666666665,4.572380853195265,0.0,4.572380853195265,1.3717142559585798
1,1,5.6,4.4799999999999995,18.44,0.5599999999999999,5.6,19.0,0.0,-3.7333333333333334,-1.8666666666666671,1.8666666666666665,0.0,0.0,0.0,-3.7333333333333334,-1.8666666666666671,1.8666666666666665,4.572380853195265,0.0,4.572380853195265,1.3717142559585793
1,2,5.6,10.0,10.0,5.6,10.0,10.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5.6,14.24,0.0,0.84,13.4,0.0,0.0,2.799999999999999,0.0,2.8,0.0,0.0,0.0,2.799999999999999,0.0,2.8,3.959797974644665,0.0,3.959797974644665,1.1879393923933996
1,0,5.8,4.640000000000001,0.58,0.58,5.8,0.0,0.0,-3.866666666666666,1.9333333333333333,1.9333333333333333,0.0,0.0,0.0,-3.866666666666666,1.9333333333333333,1.9333333333333333,4.73568016938081,0.0,4.73568016938081,1.4207040508142428
