agent,time,x,y,z
2,33.4,10.0,10.0,19.0
3,33.4,0.0,0.0,14.4
0,33.6,19.0,13.6,1.0
1,33.6,19.0,4.4,0.0
2,33.6,10.0,10.0,19.0
3,33.6,0.0,0.0,14.6
0,33.8,19.0,13.8,1.0
1,33.8,19.0,4.2,0.0
2,33.8,10.0,10.0,19.0
3,33.8,0.0,0.0,14.8
0,34.0,19.0,14.0,1.0
1,34.0,19.0,4.0,0.0
2,34.0,10.0,10.0,19.0
3,34.0,0.0,0.0,15.0
0,34.2,19.0,14.2,1.0
1,34.2,19.0,3.8,0.0
2,34.2,10.0,10.0,19.0
3,34.2,0.0,0.0,15.2
0,34.4,19.0,14.4,1.0
1,34.4,19.0,3.6,0.0
2,34.4,10.0,10.0,19.0
3,34.4,0.0,0.0,15.4
0,34.6,19.0,14.6,1.0
1,34.6,19.0,3.4,0.0
2,34.6,10.0,10.0,19.0
3,34.6,0.0,0.0,15.6
0,34.8,19.0,14.8,1.0
1,34.8,19.0,3.2,0.0
2,34.8,10.0,10.0,19.0
3,34.8,0.0,0.0,15.8
0,35.0,19.0,15.0,1.0
1,35.0,19.0,3.0,0.0
2,35.0,10.0,10.0,19.0
3,35.0,0.0,0.0,16.0
0,35.2,19.0,15.2,1.0
1,35.2,19.0,2.8,0.0
2,35.2,10.0,10.0,19.0
3,35.2,0.0,0.0,16.2
0,35.4,19.0,15.4,1.0
1,35.4,19.0,2.6,0.0
2,35.4,10.0,10.0,19.0
3,35.4,0.0,0.0,16.4
0,35.6,19.0,15.6,1.0
1,35.6,19.0,2.4,0.0
2,35.6,10.0,10.0,19.0
3,35.6,0.0,0.0,16.6
0,35.8,19.0,15.8,1.0
1,35.8,19.0,2.2,0.0
2,35.8,10.0,10.0,19.0
3,35.8,0.0,0.0,16.8
0,36.0,19.0,16.0,1.0
1,36.0,19.0,2.0,0.0
2,36.0,10.0,10.0,19.0
3,36.0,0.0,0.0,17.0
0,36.2,19.0,16.2,1.0
1,36.2,19.0,1.8,0.0
2,36.2,10.0,10.0,19.0
3,36.2,0.0,0.0,17.2
0,36.4,19.0,16.4,1.0
1,36.4,19.0,1.6,0.0
2,36.4,10.0,10.0,19.0
3,36.4,0.0,0.0,17.4
0,36.6,19.0,16.6,1.0
1,36.6,19.0,1.4,0.0
2,36.6,10.0,10.0,19.0
3,36.6,0.0,0.0,17.6
0,36.8,19.0,16.8,1.0
1,36.8,19.0,1.2,0.0
2,36.8,10.0,10.0,19.0
3,36.8,0.0,0.0,17.8
0,37.0,19.0,17.0,1.0
1,37.0,19.0,1.0,0.0
2,37.0,10.0,10.0,19.0
3,37.0,0.0,0.0,18.0
0,37.2,19.0,17.2,1.0
1,37.2,19.0,0.8,0.0
2,37.2,10.0,10.0,19.0
3,37.2,0.0,0.0,18.2
0,37.4,19.0,17.4,1.0
1,37.4,19.0,0.6,0.0
2,37.4,10.0,10.0,19.0
3,37.4,0.0,0.0,18.4
0,37.6,19.0,17.6,1.0
1,37.6,19.0,0.4,0.0
2,37.6,10.0,10.0,19.0
3,37.6,0.0,0.0,18.6
