agent,time,x,y,z,collision_risk,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
1,31.0,76.55967171023934,18.77983585511967,18.77983585511967,0.0,4.273304754267505,0.0,4.273304754267505,1.2819914262802559
2,31.0,50.0,51.0,50.0,0.0,0.0,0.0,0.0,0.0
3,31.0,37.83024621732049,50.0,33.1697537826795,0.0,3.700790475308458,0.0,3.700790475308458,1.1102371425925344
4,31.0,32.220164144880336,38.77983585511967,61.22016414488033,0.0,3.0216827698192525,0.0,3.0216827698192525,0.9065048309457726
5,31.0,39.677541494709374,20.034098120136772,42.508524530034194,0.0,4.708952491101887,0.0,4.708952491101887,1.4126857473305643
6,31.0,44.47007528852488,43.11702909782266,15.853223903413113,0.0,3.6508182489315297,0.0,3.6508182489315297,1.095245474679463
7,31.0,66.8536796918952,48.57135757908512,17.114370905097857,0.0,3.6561112864247667,0.0,3.6561112864247667,1.0968333859274246
8,31.0,59.714791631412325,8.87418951314247,66.50786380716771,0.0,4.966114027096859,0.0,4.966114027096859,1.4898342081290545
9,31.0,46.66853195767759,23.431094541790507,41.738874466774874,0.0,4.245446234512982,0.0,4.245446234512982,1.2736338703538947
0,31.2,23.527040085178466,18.836479957410763,18.836479957410763,0.0,4.300874462359527,0.0,4.300874462359527,1.290262338707858
1,31.2,76.47295991482153,18.836479957410763,18.836479957410763,0.0,4.300874462359526,0.0,4.300874462359526,1.290262338707858
2,31.2,50.0,51.2,50.0,0.0,0.0,0.0,0.0,0.0
3,31.2,37.94528006388385,50.0,33.254719936116146,0.0,3.7246665428910988,0.0,3.7246665428910988,1.117399962867332
4,31.2,32.363520042589236,38.836479957410766,61.163520042589234,0.0,3.041177497366468,0.0,3.041177497366468,0.9123532492099404
5,31.2,39.73997724628815,20.098834237040883,42.52470855926022,0.0,4.739332829754162,0.0,4.739332829754162,1.4217998489262471
6,31.2,44.479515972240065,43.15653747466456,15.890986638273844,0.0,3.6654235368462595,0.0,3.6654235368462595,1.0996270610538816
7,31.2,66.73660665764936,48.51697924088566,17.1796249109372,0.0,3.6796991011758857,0.0,3.6796991011758857,1.1039097303527643
8,31.2,59.66783134927809,8.92515995803347,66.50468272745371,0.0,4.99821415278072,0.0,4.99821415278072,1.4994642458342153
9,31.2,46.756716034823896,23.511295151737542,41.730738173012135,0.0,4.27283621021953,0.0,4.27283621021953,1.2818508630658583
0,31.4,23.613751880596276,18.893124059701858,18.893124059701858,0.0,4.328444170451578,0.0,4.328444170451578,1.2985332511354746
1,31.4,76.38624811940372,18.893124059701854,18.893124059701854,0.0,4.328444170451558,0.0,4.328444170451558,1.2985332511354601
2,31.4,50.0,51.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,31.4,38.060313910447206,50.0,33.339686089552785,0.0,3.7485426104737254,0.0,3.7485426104737254,1.1245627831421192
4,31.4,32.506875940298144,38.89312405970186,61.10687594029814,0.0,3.060672224913672,0.0,3.060672224913672,0.9182016674740959
5,31.4,39.80241299786692,20.16357035394499,42.54089258848625,0.0,4.7697131684064304,0.0,4.7697131684064304,1.4309139505219295
6,31.4,44.48895665595525,43.19604585150646,15.928749373134574,0.0,3.6802634562144103,0.0,3.6802634562144103,1.1040790368643247
7,31.4,66.61953362340353,48.46260090268621,17.244878916776543,0.0,3.703286915927027,0.0,3.703286915927027,1.1109860747781104
8,31.4,59.62099837430968,8.9770869796272,66.50146277573018,0.0,5.030329657935169,0.0,5.030329657935169,1.5090988973805484
9,31.4,46.844900111970205,23.59149576168458,41.72260187924939,0.0,4.300226185926059,0.0,4.300226185926059,1.290067855777817
0,31.6,23.700463676014085,18.94976816199295,18.94976816199295,0.0,4.356013878543626,0.0,4.356013878543626,1.3068041635630883
1,31.6,76.29953632398592,18.949768161992946,18.949768161992946,0.0,4.356013878543621,0.0,4.356013878543621,1.3068041635630883
2,31.6,50.0,51.6,50.0,0.0,1.0942358130705543e-14,0.0,1.0942358130705543e-14,0.0
3,31.6,38.17534775701057,50.0,33.424652242989424,0.0,3.772418678056367,0.0,3.772418678056367,1.1317256034169065
4,31.6,32.650231838007045,38.94976816199296,61.05023183800704,0.0,3.0801669524609143,0.0,3.0801669524609143,0.924050085738276
5,31.6,39.864848749445684,20.228306470849095,42.557076617712276,0.0,4.800093507058702,0.0,4.800093507058702,1.440028052117611
6,31.6,44.498397339670426,43.235554228348356,15.966512107995301,0.0,3.6953351803014014,0.0,3.6953351803014014,1.108600554090423
7,31.6,66.50246058915769,48.40822256448676,17.31013292261588,0.0,3.726874730678157,0.0,3.726874730678157,1.1180624192034498
8,31.6,59.574407356361114,9.033322902129683,66.49805218601183,0.0,5.061690096117687,0.0,5.061690096117687,1.5185070288353033
9,31.6,46.93308418911651,23.671696371631615,41.71446558548664,0.0,4.327616161632594,0.0,4.327616161632594,1.298284848489781
0,31.8,23.787175471431894,19.00641226428404,19.00641226428404,0.0,4.383583586635672,0.0,4.383583586635672,1.315075075990702
1,31.8,76.2128245285681,19.00641226428404,19.00641226428404,0.0,4.383583586635675,0.0,4.383583586635675,1.3150750759907048
2,31.8,50.0,51.8,50.0,0.0,0.0,0.0,0.0,0.0
3,31.8,38.29038160357392,50.0,33.50961839642607,0.0,3.7962947456390035,0.0,3.7962947456390035,1.138888423691704
4,31.8,32.79358773571595,39.00641226428405,60.99358773571595,0.0,3.0996616800081234,0.0,3.0996616800081234,0.9298985040024355
5,31.8,39.92728450102445,20.293042587753202,42.57326064693831,0.0,4.830473845710966,0.0,4.830473845710966,1.449142153713287
6,31.8,44.50783802338561,43.27506260519026,16.00427484285603,0.0,3.7106358845007543,0.0,3.7106358845007543,1.1131907653502262
7,31.8,66.38538755491184,48.353844226287315,17.375386928455224,0.0,3.750462545429266,0.0,3.750462545429266,1.1251387636287742
8,31.8,59.527783044255756,9.103075346482719,66.49400644866816,0.0,5.08912577140366,0.0,5.08912577140366,1.5267377314210957
9,31.8,47.021268266262815,23.75189698157865,41.706329291723904,0.0,4.355006137339126,0.0,4.355006137339126,1.3065018412017366
0,32.0,23.873887266849707,19.063056366575136,19.063056366575136,0.0,4.411153294727724,0.0,4.411153294727724,1.3233459884183156
1,32.0,76.1261127331503,19.06305636657514,19.06305636657514,0.0,4.411153294727731,0.0,4.411153294727731,1.3233459884183214
2,32.0,50.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0
3,32.0,38.40541545013728,50.0,33.59458454986272,0.0,3.8201708132216297,0.0,3.8201708132216297,1.1460512439664914
4,32.0,32.93694363342485,39.06305636657514,60.93694363342486,0.0,3.1191564075553533,0.0,3.1191564075553533,0.9357469222666033
5,32.0,39.98972025260323,20.357778704657314,42.58944467616433,0.0,4.860854184363238,0.0,4.860854184363238,1.4582562553089684
6,32.0,44.51727870710079,43.31457098203216,16.042037577716762,0.0,3.7261627480374124,0.0,3.7261627480374124,1.1178488244112246
7,32.0,66.26831452066601,48.299465888087866,17.440640934294564,0.0,3.774050360180408,0.0,3.774050360180408,1.1322151080541236
8,32.0,59.4799673237772,9.201152840369456,66.4885771273601,0.0,5.1066530588767245,0.0,5.1066530588767245,1.5319959176630151
9,32.0,47.109452343409124,23.832097591525688,41.69819299796116,0.0,4.382396113045666,0.0,4.382396113045666,1.3147188339137008
0,32.2,23.96059906226752,19.119700468866235,19.119700468866235,0.0,4.438723002819772,0.0,4.438723002819772,1.3316169008459322
1,32.2,76.03940093773247,19.119700468866238,19.119700468866238,0.0,4.438723002819772,0.0,4.438723002819772,1.3316169008459264
2,32.2,50.0,52.2,50.0,0.0,0.0,0.0,0.0,0.0
3,32.2,38.52044929670064,50.0,33.67955070329935,0.0,3.844046880804282,0.0,3.844046880804282,1.1532140642412838
4,32.2,33.08029953113376,39.11970046886624,60.88029953113376,0.0,3.1386511351025788,0.0,3.1386511351025788,0.9415953405307793
5,32.2,40.052156004181995,20.42251482156142,42.60562870539036,0.0,4.89123452301551,0.0,4.89123452301551,1.4673703569046523
6,32.2,44.52671939081598,43.35407935887405,16.079800312577493,0.0,3.7419129556049566,0.0,3.7419129556049566,1.1225738866814907
7,32.2,66.15124148642018,48.24508754988841,17.505894940133906,0.0,3.7976381749315338,0.0,3.7976381749315338,1.139291452479463
8,32.2,59.42998055851003,9.336347417466472,66.4813061750521,0.0,5.110527386395448,0.0,5.110527386395448,1.5331582159186365
9,32.2,47.19763642055543,23.912298201472723,41.69005670419842,0.0,4.409786088752206,0.0,4.409786088752206,1.322935826625663
0,32.4,24.047310857685332,19.17634457115733,19.17634457115733,0.0,4.466292710911817,0.0,4.466292710911817,1.339887813273543
1,32.4,75.95268914231467,19.176344571157333,19.176344571157333,0.0,4.466292710911829,0.0,4.466292710911829,1.3398878132735546
2,32.4,50.0,52.4,50.0,0.0,1.0942358130705543e-14,0.0,1.0942358130705543e-14,0.0
3,32.4,38.635483143264,50.0,33.764516856735995,0.0,3.8679229483868935,0.0,3.8679229483868935,1.160376884516066
4,32.4,33.22365542884267,39.17634457115733,60.82365542884267,0.0,3.158145862649791,0.0,3.158145862649791,0.9474437587949348
5,32.4,40.11459175576076,20.48725093846553,42.621812734616384,0.0,4.921614861667779,0.0,4.921614861667779,1.4764844585003338
6,32.4,44.53616007453116,43.39358773571595,16.117563047438225,0.0,3.757883698936422,0.0,3.757883698936422,1.127365109680929
7,32.4,66.03416845217434,48.19070921168896,17.57114894597325,0.0,3.821225989682663,0.0,3.821225989682663,1.1463677969047994
8,32.4,59.37880238486966,9.499867044097188,66.47265163877971,0.0,5.1044940720867285,0.0,5.1044940720867285,1.5313482216260166
9,32.4,47.285820497701735,23.992498811419754,41.68192041043568,0.0,4.437176064458736,0.0,4.437176064458736,1.3311528193376216
0,32.6,24.13402265310314,19.232988673448425,19.232988673448425,0.0,4.493862419003872,0.0,4.493862419003872,1.3481587257011625
1,32.6,75.86597734689684,19.23298867344843,19.23298867344843,0.0,4.493862419003876,0.0,4.493862419003876,1.3481587257011567
2,32.6,50.0,52.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,32.6,38.750516989827354,50.0,33.849483010172634,0.0,3.891799015969546,0.0,3.891799015969546,1.1675397047908636
4,32.6,33.36701132655158,39.232988673448425,60.767011326551575,0.0,3.1776405901970226,0.0,3.1776405901970226,0.9532921770591025
5,32.6,40.17702750733953,20.551987055369636,42.63799676384241,0.0,4.951995200320054,0.0,4.951995200320054,1.4855985600960153
6,32.6,44.545600758246344,43.43309611255785,16.15532578229895,0.0,3.7740721783089195,0.0,3.7740721783089195,1.132221653492675
7,32.6,65.9170954179285,48.136330873489506,17.636402951812588,0.0,3.844813804433794,0.0,3.844813804433794,1.153444141330137
8,32.6,59.3275909170725,9.676903192578456,66.46336195488198,0.0,5.094536912150108,0.0,5.094536912150108,1.528361073645031
9,32.6,47.374004574848044,24.072699421366792,41.673784116672934,0.0,4.464566040165276,0.0,4.464566040165276,1.3393698120495854
0,32.8,24.22073444852095,19.289632775739516,19.289632775739516,0.0,4.521432127095917,0.0,4.521432127095917,1.3564296381287733
1,32.8,75.77926555147904,19.28963277573952,19.28963277573952,0.0,4.521432127095919,0.0,4.521432127095919,1.3564296381287761
2,32.8,50.0,52.8,50.0,0.0,0.0,0.0,0.0,0.0
3,32.8,38.86555083639072,50.0,33.93444916360928,0.0,3.915675083552179,0.0,3.915675083552179,1.1747025250656509
4,32.8,33.51036722426048,39.28963277573953,60.71036722426047,0.0,3.1971353177442285,0.0,3.1971353177442285,0.9591405953232703
5,32.8,40.2394632589183,20.616723172273744,42.65418079306844,0.0,4.982375538972325,0.0,4.982375538972325,1.4947126616916977
6,32.8,44.55504144196153,43.47260448939975,16.19308851715968,0.0,3.790475603982211,0.0,3.790475603982211,1.1371426811946632
7,32.8,65.80002238368266,48.08195253529006,17.70165695765193,0.0,3.8684016191849224,0.0,3.8684016191849224,1.1605204857554785
8,32.8,59.27662140629518,9.85824824196848,66.45388163298945,0.0,5.0838255898028155,0.0,5.0838255898028155,1.5251476769408416
9,32.8,47.46218865199435,24.152900031313827,41.66564782291019,0.0,4.491956015871808,0.0,4.491956015871808,1.3475868047615418
0,33.0,24.30744624393876,19.346276878030615,19.346276878030615,0.0,4.549001835187962,0.0,4.549001835187962,1.3647005505563898
1,33.0,75.69255375606123,19.34627687803061,19.34627687803061,0.0,4.549001835187971,0.0,4.549001835187971,1.3647005505563898
2,33.0,50.0,53.0,50.0,0.0,0.0,0.0,0.0,0.0
3,33.0,38.980584682954074,50.0,34.019415317045926,0.0,3.9395511511347983,0.0,3.9395511511347983,1.1818653453404382
4,33.0,33.653723121969385,39.346276878030615,60.653723121969385,0.0,3.2166300452914656,0.0,3.2166300452914656,0.9649890135874382
5,33.0,40.301899010497074,20.681459289177855,42.67036482229447,0.0,5.012755877624591,0.0,5.012755877624591,1.5038267632873792
6,33.0,44.56448212567671,43.51211286624165,16.23085125202041,0.0,3.8070911975717885,0.0,3.8070911975717885,1.1421273592715335
7,33.0,65.68294934943683,48.0275741970906,17.76691096349127,0.0,3.8919894339360317,0.0,3.8919894339360317,1.1675968301808126
8,33.0,59.22577920268369,10.040549868061236,66.44436243908737,0.0,5.073130534273118,0.0,5.073130534273118,1.521939160281934
9,33.0,47.550372729140655,24.23310064126086,41.65751152914745,0.0,4.51934599157834,0.0,4.51934599157834,1.3558037974735035
0,33.2,24.39415803935657,19.402920980321706,19.402920980321706,0.0,4.576571543280012,0.0,4.576571543280012,1.3729714629840035
1,33.2,75.60584196064343,19.402920980321706,19.402920980321706,0.0,4.576571543280008,0.0,4.576571543280008,1.3729714629840035
2,33.2,50.0,53.2,50.0,0.0,0.0,0.0,0.0,0.0
3,33.2,39.09561852951743,50.0,34.104381470482565,0.0,3.96342721871745,0.0,3.96342721871745,1.1890281656152357
4,33.2,33.79707901967828,39.40292098032171,60.59707901967829,0.0,3.236124772838676,0.0,3.236124772838676,0.9708374318516059
5,33.2,40.36433476207585,20.746195406081963,42.68654885152049,0.0,5.04313621627687,0.0,5.04313621627687,1.5129408648830613
6,33.2,44.57392280939189,43.551621243083545,16.26861398688114,0.0,3.82391619335706,0.0,3.82391619335706,1.1471748580071168
7,33.2,65.56587631519098,47.97319585889115,17.832164969330613,0.0,3.9155772486871814,0.0,3.9155772486871814,1.1746731746061523
8,33.2,59.17497156628797,10.223002458035792,66.43483778909159,0.0,5.062482889100512,0.0,5.062482889100512,1.5187448667301502
9,33.2,47.63855680628697,24.3133012512079,41.6493752353847,0.0,4.546735967284882,0.0,4.546735967284882,1.3640207901854642
0,33.4,24.48086983477438,19.4595650826128,19.4595650826128,0.0,4.604141251372058,0.0,4.604141251372058,1.3812423754116174
1,33.4,75.51913016522562,19.4595650826128,19.4595650826128,0.0,4.604141251372043,0.0,4.604141251372043,1.3812423754116088
2,33.4,50.0,53.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,33.4,39.210652376080795,50.0,34.18934762391921,0.0,3.9873032863000804,0.0,3.9873032863000804,1.196190985890023
4,33.4,33.940434917387186,39.459565082612805,60.540434917387195,0.0,3.255619500385889,0.0,3.255619500385889,0.9766858501157655
5,33.4,40.42677051365462,20.810931522986067,42.70273288074652,0.0,5.073516554929142,0.0,5.073516554929142,1.522054966478743
6,33.4,44.58336349310707,43.59112961992544,16.306376721741866,0.0,3.8409478395252403,0.0,3.8409478395252403,1.1522843518575745
7,33.4,65.44880328094516,47.91881752069171,17.89741897516995,0.0,3.939165063438288,0.0,3.939165063438288,1.1817495190314866
8,33.4,59.12416978228505,10.405472024905789,66.42531261763473,0.0,5.051848508214477,0.0,5.051848508214477,1.515554552464344
9,33.4,47.72674088343327,24.393501861154935,41.641238941621964,0.0,4.574125942991415,0.0,4.574125942991415,1.372237782897426
0,33.6,24.567581630192194,19.516209184903897,19.516209184903897,0.0,4.631710959464113,0.0,4.631710959464113,1.3895132878392338
1,33.6,75.4324183698078,19.516209184903897,19.516209184903897,0.0,4.631710959464126,0.0,4.631710959464126,1.3895132878392367
2,33.6,50.0,53.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,33.6,39.325686222644144,50.0,34.27431377735585,0.0,4.011179353882722,0.0,4.011179353882722,1.2033538061648203
4,33.6,34.0837908150961,39.51620918490391,60.4837908150961,0.0,3.2751142279331273,0.0,3.2751142279331273,0.9825342683799414
5,33.6,40.489206265233385,20.875667639890178,42.71891690997255,0.0,5.103896893581396,0.0,5.103896893581396,1.5311690680744194
6,33.6,44.592804176822256,43.63063799676734,16.3441394566026,0.0,3.8581833993518524,0.0,3.8581833993518524,1.1574550198055584
7,33.6,65.33173024669931,47.864439182492255,17.96267298100929,0.0,3.962752878189429,0.0,3.962752878189429,1.188825863456826
8,33.6,59.07336864113083,10.587942928740352,66.4157874136412,0.0,5.041216776846111,0.0,5.041216776846111,1.5123650330538352
9,33.6,47.81492496057958,24.473702471101973,41.63310264785922,0.0,4.601515918697948,0.0,4.601515918697948,1.3804547756093843
0,33.8,24.654293425610003,19.57285328719499,19.57285328719499,0.0,4.659280667556154,0.0,4.659280667556154,1.3977842002668475
1,33.8,75.34570657439001,19.57285328719499,19.57285328719499,0.0,4.6592806675561595,0.0,4.6592806675561595,1.3977842002668532
2,33.8,50.0,53.8,50.0,0.0,0.0,0.0,0.0,0.0
3,33.8,39.4407200692075,50.0,34.35927993079249,0.0,4.035055421465351,0.0,4.035055421465351,1.210516626439608
4,33.8,34.227146712805,39.572853287194995,60.427146712805005,0.0,3.294608955480335,0.0,3.294608955480335,0.9883826866441011
5,33.8,40.55164201681215,20.940403756794286,42.735100939198574,0.0,5.13427723223367,0.0,5.13427723223367,1.540283169670102
6,33.8,44.60224486053744,43.67014637360924,16.381902191463332,0.0,3.875620152318903,0.0,3.875620152318903,1.1626860456956745
7,33.8,65.21465721245347,47.8100608442928,18.027926986848637,0.0,3.9863406929405465,0.0,3.9863406929405465,1.1959022078821622
8,33.8,59.02256754481918,10.770413902989507,66.40626220844896,0.0,5.03058610091947,0.0,5.03058610091947,1.509175830275842
9,33.8,47.90310903772588,24.553903081049008,41.62496635409648,0.0,4.628905894404481,0.0,4.628905894404481,1.388671768321346
0,34.0,24.741005221027816,19.629497389486087,19.629497389486087,0.0,4.68685037564821,0.0,4.68685037564821,1.406055112694464
1,34.0,75.25899477897218,19.629497389486087,19.629497389486087,0.0,4.686850375648205,0.0,4.686850375648205,1.4060551126944583
2,34.0,50.0,54.0,50.0,0.0,0.0,0.0,0.0,0.0
3,34.0,39.55575391577086,50.0,34.44424608422913,0.0,4.058931489047982,0.0,4.058931489047982,1.2176794467143952
4,34.0,34.3705026105139,39.62949738948609,60.37050261051392,0.0,3.31410368302757,0.0,3.31410368302757,0.9942311049082729
5,34.0,40.61407776839093,21.005139873698393,42.7512849684246,0.0,5.164657570885947,0.0,5.164657570885947,1.5493972712657835
6,34.0,44.61168554425262,43.709654750451136,16.41966492632406,0.0,3.8932553951715025,0.0,3.8932553951715025,1.1679766185514506
7,34.0,65.09758417820764,47.75568250609335,18.093180992687977,0.0,4.009928507691693,0.0,4.009928507691693,1.2029785523075116
8,34.0,58.97176645032235,10.952884879476422,66.39673700323692,0.0,5.01995634752338,0.0,5.01995634752338,1.5059869042570126
9,34.0,47.99129311487219,24.634103690996042,41.61683006033373,0.0,4.656295870111021,0.0,4.656295870111021,1.3968887610333045
0,34.2,24.82771701644563,19.68614149177718,19.68614149177718,0.0,4.714420083740253,0.0,4.714420083740253,1.4143260251220748
1,34.2,75.17228298355437,19.68614149177718,19.68614149177718,0.0,4.714420083740257,0.0,4.714420083740257,1.4143260251220722
2,34.2,50.0,54.2,50.0,0.0,5.968558980384841e-15,0.0,5.968558980384841e-15,0.0
3,34.2,39.67078776233422,50.0,34.52921223766577,0.0,4.082807556630622,0.0,4.082807556630622,1.2248422669891825
4,34.2,34.51385850822282,39.686141491777185,60.313858508222815,0.0,3.333598410574777,0.0,3.333598410574777,1.0000795231724324
5,34.2,40.676513519969696,21.0698759906025,42.767468997650624,0.0,5.195037909538211,0.0,5.195037909538211,1.558511372861465
6,34.2,44.6211262279678,43.74916312729304,16.457427661184788,0.0,3.9110864429144327,0.0,3.9110864429144327,1.173325932874331
7,34.2,64.98051114396179,47.7013041678939,18.15843499852732,0.0,4.0335163224428054,0.0,4.0335163224428054,1.210054896732838
8,34.2,58.92096535585809,11.135355855995916,66.38721179802488,0.0,5.009327515841596,0.0,5.009327515841596,1.5027982547524759
9,34.2,48.0794771920185,24.714304300943077,41.60869376657099,0.0,4.6836858458175525,0.0,4.6836858458175525,1.4051057537452667
0,34.4,24.914428811863438,19.742785594068277,19.742785594068277,0.0,4.741989791832299,0.0,4.741989791832299,1.4225969375496887
1,34.4,75.08557118813656,19.742785594068277,19.742785594068277,0.0,4.741989791832303,0.0,4.741989791832303,1.4225969375496887
2,34.4,50.0,54.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,34.4,39.78582160889757,50.0,34.61417839110242,0.0,4.106683624213252,0.0,4.106683624213252,1.2320050872639798
4,34.4,34.657214405931725,39.74278559406828,60.25721440593172,0.0,3.353093138122007,0.0,3.353093138122007,1.0059279414366002
5,34.4,40.73894927154847,21.13461210750661,42.78365302687665,0.0,5.225418248190497,0.0,5.225418248190497,1.5676254744571474
6,34.4,44.63056691168298,43.78867150413494,16.49519039604552,0.0,3.9291106297496365,0.0,3.9291106297496365,1.1787331889248898
7,34.4,64.86343810971597,47.64692582969446,18.223689004366655,0.0,4.0571041371939405,0.0,4.0571041371939405,1.2171312411581854
8,34.4,58.870164261393825,11.31782683251541,66.37768659281282,0.0,4.9986996116156055,0.0,4.9986996116156055,1.4996098834846803
9,34.4,48.16766126916481,24.79450491089011,41.60055747280825,0.0,4.711075821524091,0.0,4.711075821524091,1.4133227464572247
0,34.6,25.001140607281247,19.79942969635937,19.79942969635937,0.0,4.769559499924354,0.0,4.769559499924354,1.430867849977305
1,34.6,74.99885939271874,19.799429696359372,19.799429696359372,0.0,4.769559499924356,0.0,4.769559499924356,1.430867849977305
2,34.6,50.0,54.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,34.6,39.900855455460935,50.0,34.69914454453906,0.0,4.130559691795893,0.0,4.130559691795893,1.2391679075387674
4,34.6,34.800570303640626,39.799429696359375,60.20057030364063,0.0,3.372587865669232,0.0,3.372587865669232,1.011776359700768
5,34.6,40.80138502312724,21.19934822441072,42.799837056102675,0.0,5.255798586842759,0.0,5.255798586842759,1.5767395760528287
6,34.6,44.64000759539817,43.82817988097683,16.53295313090625,0.0,3.9473253099560517,0.0,3.9473253099560517,1.1841975929868178
7,34.6,64.74636507547012,47.592547491495004,18.288943010205994,0.0,4.080691951945071,0.0,4.080691951945071,1.22420758558352
8,34.6,58.81936316692956,11.500297809034903,66.36816138760078,0.0,4.988072640773673,0.0,4.988072640773673,1.496421792232099
9,34.6,48.25584534631111,24.87470552083715,41.59242117904551,0.0,4.738465797230625,0.0,4.738465797230625,1.4215397391691889
0,34.8,25.087852402699056,19.856073798650463,19.856073798650463,0.0,4.797129208016396,0.0,4.797129208016396,1.439138762404919
1,34.8,74.91214759730094,19.856073798650467,19.856073798650467,0.0,4.797129208016399,0.0,4.797129208016399,1.439138762404922
2,34.8,50.0,54.8,50.0,0.0,0.0,0.0,0.0,0.0
3,34.8,40.01588930202429,50.0,34.7841106979757,0.0,4.1544357593785195,0.0,4.1544357593785195,1.2463307278135547
4,34.8,34.943926201349534,39.85607379865047,60.14392620134953,0.0,3.3920825932164425,0.0,3.3920825932164425,1.0176247779649317
5,34.8,40.86382077470601,21.26408434131483,42.81602108532871,0.0,5.28617892549503,0.0,5.28617892549503,1.5858536776485126
6,34.8,44.64944827911335,43.86768825781873,16.57071586576698,0.0,3.9657278587130826,0.0,3.9657278587130826,1.1897183576139254
7,34.8,64.62929204122429,47.53816915329555,18.354197016045337,0.0,4.104279766696182,0.0,4.104279766696182,1.2312839300088563
8,34.8,58.76856207246531,11.682768785554396,66.35863618238874,0.0,4.977446609294194,0.0,4.977446609294194,1.4932339827882568
9,34.8,48.34402942345742,24.954906130784185,41.58428488528277,0.0,4.7658557729371545,0.0,4.7658557729371545,1.429756731881145
0,35.0,25.17456419811687,19.91271790094156,19.91271790094156,0.0,4.824698916108451,0.0,4.824698916108451,1.4474096748325356
1,35.0,74.82543580188313,19.91271790094156,19.91271790094156,0.0,4.824698916108459,0.0,4.824698916108459,1.4474096748325356
2,35.0,50.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0
3,35.0,40.13092314858765,50.0,34.869076851412345,0.0,4.178311826961162,0.0,4.178311826961162,1.2534935480883522
4,35.0,35.08728209905844,39.912717900941566,60.087282099058434,0.0,3.4115773207636617,0.0,3.4115773207636617,1.0234731962290955
5,35.0,40.92625652628478,21.32882045821894,42.83220511455474,0.0,5.316559264147299,0.0,5.316559264147299,1.5949677792441876
6,35.0,44.65888896282853,43.90719663466063,16.608478600627713,0.0,3.984315672869301,0.0,3.984315672869301,1.1952947018607938
7,35.0,64.51221900697846,47.48379081509609,18.41945102188468,0.0,4.127867581447315,0.0,4.127867581447315,1.2383602744341988
8,35.0,58.717760978001046,11.865239762073893,66.34911097717668,0.0,4.966821523206231,0.0,4.966821523206231,1.4900464569618683
9,35.0,48.43221350060373,25.03510674073122,41.576148591520024,0.0,4.7932457486437015,0.0,4.7932457486437015,1.4379737245931092
0,35.2,25.261275993534678,19.969362003232654,19.969362003232654,0.0,4.852268624200496,0.0,4.852268624200496,1.4556805872601493
1,35.2,74.73872400646533,19.969362003232654,19.969362003232654,0.0,4.852268624200491,0.0,4.852268624200491,1.4556805872601521
2,35.2,50.0,55.2,50.0,0.0,0.0,0.0,0.0,0.0
3,35.2,40.24595699515101,50.0,34.954043004848984,0.0,4.2021878945437985,0.0,4.2021878945437985,1.2606563683631395
4,35.2,35.23063799676734,39.96936200323266,60.03063799676734,0.0,3.431072048310897,0.0,3.431072048310897,1.0293216144932715
5,35.2,40.98869227786355,21.393556575123046,42.84838914378076,0.0,5.346939602799568,0.0,5.346939602799568,1.6040818808398691
6,35.2,44.66832964654371,43.94670501150253,16.646241335488437,0.0,4.003086171657596,0.0,4.003086171657596,1.2009258514972803
7,35.2,64.3951459727326,47.429412476896644,18.484705027724022,0.0,4.151455396198448,0.0,4.151455396198448,1.245436618859532
8,35.2,58.666959883536784,12.047710738593388,66.33958577196464,0.0,4.956197388589918,0.0,4.956197388589918,1.4868592165769745
9,35.2,48.52039757775004,25.115307350678254,41.568012297757285,0.0,4.8206357243502325,0.0,4.8206357243502325,1.4461907173050672
0,35.4,25.34798778895249,20.026006105523752,20.026006105523752,0.0,4.87983833229254,0.0,4.87983833229254,1.463951499687763
1,35.4,74.65201221104752,20.026006105523745,20.026006105523745,0.0,4.879838332292533,0.0,4.879838332292533,1.4639514996877572
2,35.4,50.0,55.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,35.4,40.360990841714376,50.0,35.03900915828563,0.0,4.226063962126433,0.0,4.226063962126433,1.2678191886379269
4,35.4,35.37399389447624,40.026006105523756,59.97399389447625,0.0,3.450566775858098,0.0,3.450566775858098,1.035170032757427
5,35.4,41.05112802944232,21.45829269202715,42.86457317300679,0.0,5.377319941451837,0.0,5.377319941451837,1.6131959824355515
6,35.4,44.677770330258895,43.98621338834443,16.684004070349168,0.0,4.022036797358542,0.0,4.022036797358542,1.2066110392075644
7,35.4,64.27807293848677,47.375034138697195,18.54995903356336,0.0,4.175043210949575,0.0,4.175043210949575,1.2525129632848695
8,35.4,58.61615878907253,12.23018171511288,66.33006056675259,0.0,4.945574211577173,0.0,4.945574211577173,1.4836722634731545
