agent,time,x,y,z,collision_risk,attractive_magnitude,repulsive_magnitude,total_magnitude,displacement_magnitude
6,17.0,42.8285634832576,40.83361391274955,13.334455650998208,0.0,2.527877873474705,0.0,2.527877873474705,0.7583633620424146
7,17.0,75.32246460959206,52.198383862562565,12.761939364924915,0.0,1.817095661237458,0.0,1.817095661237458,0.5451286983712382
8,17.0,63.50980211888474,5.485744931821648,66.71964094176114,0.0,2.4681619036720295,0.0,2.4681619036720295,0.7404485711016108
9,17.0,40.12663576390475,18.081726946887446,42.28156393292446,0.0,2.1099964766920745,0.0,2.1099964766920745,0.6329989430076204
0,17.2,17.078894171283096,15.060552914358448,15.060552914358448,0.0,2.1487930098189802,0.0,2.1487930098189802,0.6446379029456945
1,17.2,82.92110582871689,15.060552914358453,15.060552914358453,0.0,2.1487930098189802,0.0,2.1487930098189802,0.64463790294569
2,17.2,50.0,37.2,50.0,0.0,0.0,0.0,0.0,0.0
3,17.2,29.609170628462326,50.0,27.590829371537676,0.0,1.8609093339776623,0.0,1.8609093339776623,0.5582728001932975
4,17.2,22.13944708564155,35.06055291435845,64.93944708564155,0.0,1.519426108609251,0.0,1.519426108609251,0.45582783258277704
5,17.2,34.9100857794152,15.783489044981087,41.44587226124527,0.0,2.3678545711827907,0.0,2.3678545711827907,0.7103563713548345
6,17.2,42.86176674265106,40.84342548572641,13.373701942905631,0.0,2.5575752478959006,0.0,2.5575752478959006,0.76727257436877
7,17.2,75.20864946662076,52.14186920221588,12.829756957340939,0.0,1.8384428041422267,0.0,1.8384428041422267,0.5515328412426652
8,17.2,63.4688114724536,5.538541811865264,66.71634113675842,0.0,2.4971577380652152,0.0,2.4971577380652152,0.7491473214195647
9,17.2,40.210427010370395,18.165078339755127,42.273107994517595,0.0,2.1347846027535704,0.0,2.1347846027535704,0.6404353808260712
0,17.4,17.16115529556083,15.119422352219583,15.119422352219583,0.0,2.173743794988937,0.0,2.173743794988937,0.6521231384966826
1,17.4,82.83884470443917,15.119422352219585,15.119422352219585,0.0,2.173743794988937,0.0,2.173743794988937,0.6521231384966826
2,17.4,50.0,37.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,17.4,29.720866471670625,50.0,27.679133528329377,0.0,1.8825173477792079,0.0,1.8825173477792079,0.5647552043337625
4,17.4,22.28057764778042,35.11942235221959,64.88057764778041,0.0,1.53706897799886,0.0,1.53706897799886,0.46112069339965833
5,17.4,34.96711714460958,15.850768402536666,41.462692100634165,0.0,2.3953489973324045,0.0,2.3953489973324045,0.7186046991997241
6,17.4,42.894970002044516,40.853237058703264,13.412948234813054,0.0,2.5872726223171116,0.0,2.5872726223171116,0.7761817866951325
7,17.4,75.09483432364947,52.0853545418692,12.89757454975696,0.0,1.8597899470470152,0.0,1.8597899470470152,0.5579369841141021
8,17.4,63.427820826022455,5.591338691908883,66.71304133175569,0.0,2.5261535724584143,0.0,2.5261535724584143,0.7578460717375249
9,17.4,40.29421825683604,18.248429732622807,42.26465205611073,0.0,2.159572728815052,0.0,2.159572728815052,0.6478718186445144
0,17.6,17.243416419838567,15.178291790080717,15.178291790080717,0.0,2.198694580158895,0.0,2.198694580158895,0.6596083740476694
1,17.6,82.75658358016143,15.178291790080719,15.178291790080719,0.0,2.1986945801589033,0.0,2.1986945801589033,0.6596083740476751
2,17.6,50.0,37.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,17.6,29.832562314878928,50.0,27.767437685121074,0.0,1.9041253615807636,0.0,1.9041253615807636,0.5712376084742273
4,17.6,22.421708209919288,35.17829179008071,64.82170820991927,0.0,1.5547118473884598,0.0,1.5547118473884598,0.4664135542165397
5,17.6,35.02414850980398,15.918047760092248,41.47951194002306,0.0,2.4228434234820293,0.0,2.4228434234820293,0.7268530270446081
6,17.6,42.92817326143797,40.86304863168012,13.452194526720476,0.0,2.616969996738297,0.0,2.616969996738297,0.7850909990214876
7,17.6,74.98101918067817,52.028839881522515,12.965392142172986,0.0,1.8811370899517874,0.0,1.8811370899517874,0.5643411269855398
8,17.6,63.386830179591314,5.6441355719525,66.70974152675296,0.0,2.5551494068515987,0.0,2.5551494068515987,0.766544822055479
9,17.6,40.378009503301676,18.331781125490483,42.256196117703865,0.0,2.1843608548765374,0.0,2.1843608548765374,0.6553082564629629
0,17.8,17.3256775441163,15.23716122794185,15.23716122794185,0.0,2.223645365328849,0.0,2.223645365328849,0.667093609598656
1,17.8,82.6743224558837,15.23716122794185,15.23716122794185,0.0,2.223645365328851,0.0,2.223645365328851,0.667093609598656
2,17.8,50.0,37.8,50.0,0.0,0.0,0.0,0.0,0.0
3,17.8,29.944258158087223,50.0,27.855741841912774,0.0,1.9257333753823114,0.0,1.9257333753823114,0.5777200126146947
4,17.8,22.562838772058157,35.237161227941854,64.76283877205815,0.0,1.5723547167780596,0.0,1.5723547167780596,0.4717064150334148
5,17.8,35.08117987499837,15.985327117647829,41.49633177941195,0.0,2.4503378496316484,0.0,2.4503378496316484,0.7351013548894912
6,17.8,42.96137652083143,40.87286020465697,13.491440818627897,0.0,2.6466673711595075,0.0,2.6466673711595075,0.79400021134785
7,17.8,74.86720403770687,51.97232522117583,13.033209734589011,0.0,1.902484232856581,0.0,1.902484232856581,0.5707452698569767
8,17.8,63.34583953316018,5.6969324519961155,66.70644172175024,0.0,2.584145241244788,0.0,2.584145241244788,0.7752435723734393
9,17.8,40.46180074976732,18.415132518358163,42.247740179297,0.0,2.2091489809380236,0.0,2.2091489809380236,0.662744694281408
0,18.0,17.40793866839403,15.296030665802984,15.296030665802984,0.0,2.2485961504988037,0.0,2.2485961504988037,0.6745788451496427
1,18.0,82.59206133160596,15.296030665802983,15.296030665802983,0.0,2.2485961504988006,0.0,2.2485961504988006,0.674578845149637
2,18.0,50.0,38.0,50.0,0.0,0.0,0.0,0.0,0.0
3,18.0,30.055954001295525,50.0,27.944045998704475,0.0,1.947341389183861,0.0,1.947341389183861,0.5842024167551572
4,18.0,22.70396933419702,35.29603066580299,64.70396933419701,0.0,1.58999758616767,0.0,1.58999758616767,0.47699927585030233
5,18.0,35.13821124019275,16.052606475203408,41.51315161880085,0.0,2.4778322757812483,0.0,2.4778322757812483,0.7433496827343744
6,18.0,42.99457978022488,40.882671777633824,13.530687110535322,0.0,2.6763647455807025,0.0,2.6763647455807025,0.8029094236742124
7,18.0,74.75338889473556,51.91581056082914,13.101027327005038,0.0,1.9238313757613672,0.0,1.9238313757613672,0.5771494127284136
8,18.0,63.30484888672904,5.749729332039734,66.70314191674751,0.0,2.6131410756379827,0.0,2.6131410756379827,0.7839423226913935
9,18.0,40.54559199623296,18.49848391122584,42.239284240890136,0.0,2.233937106999504,0.0,2.233937106999504,0.6701811320998506
0,18.2,17.490199792671767,15.354900103664118,15.354900103664118,0.0,2.2735469356687594,0.0,2.2735469356687594,0.682064080700628
1,18.2,82.50980020732824,15.354900103664116,15.354900103664116,0.0,2.273546935668755,0.0,2.273546935668755,0.682064080700628
2,18.2,50.0,38.2,50.0,0.0,0.0,0.0,0.0,0.0
3,18.2,30.167649844503824,50.0,28.032350155496175,0.0,1.9689494029854084,0.0,1.9689494029854084,0.590684820895622
4,18.2,22.845099896335885,35.35490010366412,64.64509989633588,0.0,1.6076404555572748,0.0,1.6076404555572748,0.4822921366671837
5,18.2,35.19524260538714,16.11988583275899,41.52997145818975,0.0,2.505326701930869,0.0,2.505326701930869,0.7515980105792591
6,18.2,43.027783039585756,40.89248335064326,13.569933402442745,0.0,2.7060621201136326,0.0,2.7060621201136326,0.8118186360340904
7,18.2,74.63957375176425,51.859295900482444,13.168844919421067,0.0,1.9451785186661543,0.0,1.9451785186661543,0.5835535555998448
8,18.2,63.26385824029791,5.80252621208335,66.69984211174479,0.0,2.6421369100311716,0.0,2.6421369100311716,0.7926410730093539
9,18.2,40.629383242698594,18.581835304093516,42.23082830248327,0.0,2.2587252330609915,0.0,2.2587252330609915,0.6776175699182996
0,18.4,17.5724609169495,15.41376954152525,15.41376954152525,0.0,2.2984977208387174,0.0,2.2984977208387174,0.6895493162516162
1,18.4,82.4275390830505,15.41376954152525,15.41376954152525,0.0,2.2984977208387316,0.0,2.2984977208387316,0.689549316251622
2,18.4,50.0,38.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,18.4,30.279345687712123,50.0,28.120654312287872,0.0,1.9905574167869586,0.0,1.9905574167869586,0.597167225036087
4,18.4,22.98623045847475,35.413769541525255,64.58623045847474,0.0,1.6252833249468852,0.0,1.6252833249468852,0.48758499748406914
5,18.4,35.25227397058154,16.187165190314573,41.54679129757864,0.0,2.532821128080499,0.0,2.532821128080499,0.7598463384241494
6,18.4,43.060986296991885,40.90229492560745,13.609179694350166,0.0,2.7357595002871125,0.0,2.7357595002871125,0.8207278500861318
7,18.4,74.52575860879296,51.80278124013576,13.236662511837093,0.0,1.9665256615709286,0.0,1.9665256615709286,0.5899576984712807
8,18.4,63.222867593866766,5.855323092126965,66.69654230674206,0.0,2.6711327444243613,0.0,2.6711327444243613,0.8013398233273079
9,18.4,40.71317448916424,18.665186696961197,42.222372364076406,0.0,2.2835133591224777,0.0,2.2835133591224777,0.6850540077367443
0,18.6,17.65472204122723,15.472638979386383,15.472638979386383,0.0,2.323448506008671,0.0,2.323448506008671,0.6970345518026029
1,18.6,82.34527795877277,15.472638979386383,15.472638979386383,0.0,2.3234485060086625,0.0,2.3234485060086625,0.6970345518026029
2,18.6,50.0,38.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,18.6,30.391041530920425,50.0,28.208958469079576,0.0,2.0121654305885097,0.0,2.0121654305885097,0.6036496291765544
4,18.6,23.127361020613616,35.47263897938639,64.52736102061361,0.0,1.6429261943364901,0.0,1.6429261943364901,0.49287785830095043
5,18.6,35.30930533577593,16.254444547870154,41.56361113696754,0.0,2.5603155542301077,0.0,2.5603155542301077,0.7680946662690326
6,18.6,43.09418950145187,40.912106553517766,13.648425986257587,0.0,2.765457003774152,0.0,2.765457003774152,0.8296371011322488
7,18.6,74.41194346582165,51.74626657978907,13.304480104253116,0.0,1.9878728044757115,0.0,1.9878728044757115,0.5963618413427075
8,18.6,63.181876947435626,5.908119972170581,66.69324250173933,0.0,2.7001285788175617,0.0,2.7001285788175617,0.8100385736452684
9,18.6,40.79696573562988,18.748538089828873,42.21391642566954,0.0,2.308301485183958,0.0,2.308301485183958,0.6924904455551875
0,18.8,17.736983165504963,15.531508417247515,15.531508417247515,0.0,2.348399291178624,0.0,2.348399291178624,0.7045197873535881
1,18.8,82.26301683449503,15.531508417247519,15.531508417247519,0.0,2.348399291178637,0.0,2.348399291178637,0.7045197873535953
2,18.8,50.0,38.8,50.0,0.0,0.0,0.0,0.0,0.0
3,18.8,30.502737374128724,50.0,28.297262625871273,0.0,2.0337734443900635,0.0,2.0337734443900635,0.6101320333170193
4,18.8,23.268491582752482,35.531508417247515,64.46849158275249,0.0,1.6605690637260941,0.0,1.6605690637260941,0.49817071911782357
5,18.8,35.36633670097032,16.321723905425735,41.58043097635643,0.0,2.587809980379729,0.0,2.587809980379729,0.7763429941139157
6,18.8,43.12739185219094,40.92191903514902,13.68767227816501,0.0,2.7951560113134386,0.0,2.7951560113134386,0.8385468033940352
7,18.8,74.29812832285036,51.68975191944238,13.37229769666914,0.0,2.009219947380481,0.0,2.009219947380481,0.6027659842141444
8,18.8,63.140886301004485,5.960916852214197,66.68994269673662,0.0,2.7291244132107466,0.0,2.7291244132107466,0.8187373239632221
9,18.8,40.88075698209553,18.83188948269655,42.20546048726267,0.0,2.333089611245457,0.0,2.333089611245457,0.6999268833736384
0,19.0,17.8192442897827,15.590377855108649,15.590377855108649,0.0,2.3733500763485793,0.0,2.3733500763485793,0.7120050229045733
1,19.0,82.1807557102173,15.59037785510865,15.59037785510865,0.0,2.3733500763485957,0.0,2.3733500763485957,0.7120050229045763
2,19.0,50.0,39.0,50.0,0.0,0.0,0.0,0.0,0.0
3,19.0,30.614433217337023,50.0,28.385566782662977,0.0,2.0553814581916057,0.0,2.0553814581916057,0.6166144374574842
4,19.0,23.409622144891348,35.59037785510865,64.40962214489136,0.0,1.678211933115702,0.0,1.678211933115702,0.503463579934709
5,19.0,35.42336806616471,16.389003262981316,41.597250815745326,0.0,2.615304406529338,0.0,2.615304406529338,0.7845913219587989
6,19.0,43.16058510774621,40.93174061196406,13.726918570072433,0.0,2.8248658059855707,0.0,2.8248658059855707,0.8474597417956724
7,19.0,74.18431317987906,51.633237259095694,13.440115289085169,0.0,2.0305670902852735,0.0,2.0305670902852735,0.6091701270855822
8,19.0,63.099895654573345,6.013713732257815,66.68664289173388,0.0,2.7581202476039346,0.0,2.7581202476039346,0.8274360742811827
9,19.0,40.96454822856117,18.91524087556423,42.1970045488558,0.0,2.3578777373069353,0.0,2.3578777373069353,0.707363321192081
0,19.2,17.90150541406043,15.649247292969783,15.649247292969783,0.0,2.398300861518538,0.0,2.398300861518538,0.719490258455563
1,19.2,82.09849458593956,15.649247292969783,15.649247292969783,0.0,2.398300861518532,0.0,2.398300861518532,0.7194902584555558
2,19.2,50.0,39.2,50.0,0.0,0.0,0.0,0.0,0.0
3,19.2,30.726129060545325,50.0,28.473870939454674,0.0,2.0769894719931585,0.0,2.0769894719931585,0.6230968415979465
4,19.2,23.550752707030217,35.64924729296978,64.35075270703021,0.0,1.695854802505292,0.0,1.695854802505292,0.5087564407515903
5,19.2,35.480399431359096,16.456282620536896,41.61407065513422,0.0,2.6427988326789555,0.0,2.6427988326789555,0.7928396498036885
6,19.2,43.19371122601226,40.941629326068316,13.766164861979856,0.0,2.854616274102111,0.0,2.854616274102111,0.8563848822306335
7,19.2,74.07049803690776,51.57672259874901,13.507932881501192,0.0,2.0519142331900606,0.0,2.0519142331900606,0.6155742699570191
8,19.2,63.058905008142204,6.066510612301433,66.68334308673116,0.0,2.787116081997135,0.0,2.787116081997135,0.8361348245991436
9,19.2,41.048339475026815,18.99859226843191,42.18854861044894,0.0,2.3826658633684317,0.0,2.3826658633684317,0.7147997590105316
0,19.4,17.983766538338163,15.708116730830916,15.708116730830916,0.0,2.423251646688492,0.0,2.423251646688492,0.7269754940065497
1,19.4,82.01623346166184,15.708116730830916,15.708116730830916,0.0,2.4232516466884793,0.0,2.4232516466884793,0.7269754940065483
2,19.4,50.0,39.4,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,19.4,30.837824903753624,50.0,28.562175096246374,0.0,2.098597485794711,0.0,2.098597485794711,0.629579245738414
4,19.4,23.691883269169082,35.708116730830916,64.29188326916908,0.0,1.7134976718949069,0.0,1.7134976718949069,0.5140493015684757
5,19.4,35.53743079655349,16.523561978092477,41.63089049452312,0.0,2.6702932588285697,0.0,2.6702932588285697,0.8010879776485716
6,19.4,43.22648739870114,40.95186798574975,13.805411153887277,0.0,2.8843766158027146,0.0,2.8843766158027146,0.8653129847408139
7,19.4,73.95668289393647,51.52020793840232,13.575750473917214,0.0,2.0732613760948246,0.0,2.0732613760948246,0.621978412828446
8,19.4,63.017914361711064,6.119307492345048,66.68004328172843,0.0,2.8161119163903243,0.0,2.8161119163903243,0.8448335749170973
9,19.4,41.13213072149246,19.08194366129959,42.18009267204207,0.0,2.4074539894299125,0.0,2.4074539894299125,0.7222361968289747
0,19.6,18.066027662615898,15.766986168692048,15.766986168692048,0.0,2.448202431858449,0.0,2.448202431858449,0.734460729557535
1,19.6,81.9339723373841,15.766986168692048,15.766986168692048,0.0,2.448202431858456,0.0,2.448202431858456,0.7344607295575408
2,19.6,50.0,39.6,50.0,0.0,4.973799150320701e-15,0.0,4.973799150320701e-15,0.0
3,19.6,30.949520746961927,50.0,28.650479253038075,0.0,2.1202054995962567,0.0,2.1202054995962567,0.6360616498788764
4,19.6,23.83301383130795,35.76698616869205,64.23301383130796,0.0,1.7311405412845144,0.0,1.7311405412845144,0.519342162385353
5,19.6,35.59446216174788,16.590841335648058,41.647710333912016,0.0,2.6977876849781857,0.0,2.6977876849781857,0.8093363054934555
6,19.6,43.257976462434485,40.963393754386715,13.844657445794699,0.0,2.913450097347075,0.0,2.913450097347075,0.8740350292041199
7,19.6,73.84286775096517,51.463693278055636,13.64356806633324,0.0,2.094608518999608,0.0,2.094608518999608,0.6283825556998829
8,19.6,62.97692371527992,6.172104372388666,66.6767434767257,0.0,2.845107750783514,0.0,2.845107750783514,0.8535323252350513
9,19.6,41.2159219679581,19.16529505416727,42.171636733635204,0.0,2.4322421154913942,0.0,2.4322421154913942,0.7296726346474197
0,19.8,18.148288786893634,15.825855606553183,15.825855606553183,0.0,2.4731532170284054,0.0,2.4731532170284054,0.7419459651085232
1,19.8,81.85171121310637,15.825855606553183,15.825855606553183,0.0,2.4731532170284063,0.0,2.4731532170284063,0.7419459651085232
2,19.8,50.0,39.8,50.0,0.0,0.0,0.0,0.0,0.0
3,19.8,31.061216590170226,50.0,28.738783409829775,0.0,2.14181351339781,0.0,2.14181351339781,0.6425440540193438
4,19.8,23.974144393446817,35.82585560655318,64.17414439344682,0.0,1.7487834106741171,0.0,1.7487834106741171,0.5246350232022343
5,19.8,35.651493526942275,16.65812069320364,41.66453017330091,0.0,2.7252821111278056,0.0,2.7252821111278056,0.8175846333383386
6,19.8,43.28618603721087,40.97819901198064,13.883903737702123,0.0,2.9390701486440185,0.0,2.9390701486440185,0.8817210445932082
7,19.8,73.72905260799386,51.407178617708944,13.711385658749267,0.0,2.11595566190441,0.0,2.11595566190441,0.6347866985713241
8,19.8,62.93593306884879,6.224901252432281,66.67344367172299,0.0,2.874103585176704,0.0,2.874103585176704,0.8622310755530116
9,19.8,41.29971321442375,19.248646447034947,42.163180795228335,0.0,2.457030241552888,0.0,2.457030241552888,0.7371090724658682
0,20.0,18.230549911171366,15.884725044414315,15.884725044414315,0.0,2.4981040021983634,0.0,2.4981040021983634,0.74943120065951
1,20.0,81.76945008882862,15.884725044414315,15.884725044414315,0.0,2.4981040021983656,0.0,2.4981040021983656,0.7494312006595041
2,20.0,50.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0
3,20.0,31.172912433378524,50.0,28.827087566621476,0.0,2.163421527199354,0.0,2.163421527199354,0.6490264581598062
4,20.0,24.11527495558568,35.88472504441431,64.11527495558569,0.0,1.7664262800637234,0.0,1.7664262800637234,0.5299278840191156
5,20.0,35.70852489213666,16.72540005075922,41.681350012689805,0.0,2.7527765372774193,0.0,2.7527765372774193,0.8258329611832282
6,20.0,43.30881952585206,40.99858035570977,13.923150029609547,0.0,2.9564843186269703,0.0,2.9564843186269703,0.8869452955880887
7,20.0,73.61523746502256,51.35066395736226,13.77920325116529,0.0,2.1373028048091838,0.0,2.1373028048091838,0.64119084144275
8,20.0,62.89494242241765,6.277698132475899,66.67014386672027,0.0,2.903099419569903,0.0,2.903099419569903,0.870929825870972
9,20.0,41.38350446088939,19.331997839902627,42.15472485682147,0.0,2.4818183676143724,0.0,2.4818183676143724,0.7445455102843135
0,20.2,18.3128110354491,15.94359448227545,15.94359448227545,0.0,2.523054787368312,0.0,2.523054787368312,0.7569164362104922
1,20.2,81.6871889645509,15.943594482275449,15.943594482275449,0.0,2.5230547873683213,0.0,2.5230547873683213,0.7569164362104965
2,20.2,50.0,40.2,50.0,0.0,0.0,0.0,0.0,0.0
3,20.2,31.284608276586827,50.0,28.915391723413176,0.0,2.185029541000908,0.0,2.185029541000908,0.6555088623002736
4,20.2,24.25640551772455,35.94359448227545,64.05640551772456,0.0,1.784069149453315,0.0,1.784069149453315,0.5352207448359928
5,20.2,35.76555625733105,16.7926794083148,41.6981698520787,0.0,2.7802709634270344,0.0,2.7802709634270344,0.834081289028113
6,20.2,43.325460328977286,41.02495438495485,13.962396321516968,0.0,2.9639306151303306,0.0,2.9639306151303306,0.8891791845390962
7,20.2,73.50142232205125,51.29414929701557,13.847020843581317,0.0,2.1586499477139665,0.0,2.1586499477139665,0.6475949843141868
8,20.2,62.85395177598651,6.330495012519515,66.66684406171753,0.0,2.932095253963093,0.0,2.932095253963093,0.8796285761889261
9,20.2,41.467295707355035,19.415349232770303,42.146268918414606,0.0,2.5066064936758563,0.0,2.5066064936758563,0.7519819481027561
0,20.4,18.395072159726837,16.002463920136584,16.002463920136584,0.0,2.5480055725382704,0.0,2.5480055725382704,0.7644016717614804
1,20.4,81.60492784027318,16.00246392013658,16.00246392013658,0.0,2.5480055725382766,0.0,2.5480055725382766,0.7644016717614891
2,20.4,50.0,40.4,50.0,0.0,1.0942358130705543e-14,0.0,1.0942358130705543e-14,0.0
3,20.4,31.39630411979513,50.0,29.003695880204877,0.0,2.2066375548024575,0.0,2.2066375548024575,0.661991266440736
4,20.4,24.397536079863414,36.002463920136584,63.99753607986342,0.0,1.8017120188429256,0.0,1.8017120188429256,0.5405136056528783
